Adana ADNTOCDELLAPP01;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-05 18:00:00;1;1,2;0,72;301;497;27;19.000;11.093;7.907;%55.0
2025-10-05 19:00:00;0,92;1,17;0,59;301;497;26;18.965;11.063;7.903;%47.0
2025-10-05 20:00:00;1;1,21;0,71;301;497;27;19.014;11.090;7.923;%54.0
2025-10-05 21:00:00;0,94;1,18;0,61;301;497;27;19.002;11.075;7.927;%48.0
2025-10-05 22:00:00;1,07;1,25;0,82;302;496;27;18.948;11.115;7.833;%59.0
2025-10-05 23:00:00;0,97;1,18;0,67;302;497;27;18.930;11.087;7.843;%52.0
2025-10-06 00:00:00;0,94;1,17;0,62;302;496;26;18.970;11.109;7.862;%49.0
2025-10-06 01:00:00;1,02;1,21;0,75;301;496;26;18.979;11.106;7.872;%53.0
2025-10-06 02:00:00;0,95;1,18;0,62;301;497;25;18.978;11.105;7.873;%50.0
2025-10-06 03:00:00;1,2;1,25;1,13;300;497;26;18.948;11.041;7.907;%54.0
2025-10-06 04:00:00;1,22;1,22;1,23;301;496;25;18.911;11.072;7.839;%50.0
2025-10-06 05:00:00;0,99;1,21;0,69;302;497;25;18.900;11.088;7.812;%54.0
2025-10-06 06:00:00;0,91;1,17;0,55;302;497;25;18.925;11.094;7.831;%46.0
2025-10-06 07:00:00;1,01;1,21;0,72;301;496;27;19.003;11.106;7.897;%55.0
2025-10-06 08:00:00;0,94;1,18;0,61;300;496;28;19.094;11.112;7.982;%49.0
2025-10-06 09:00:00;1,08;1,24;0,84;301;497;27;19.023;11.088;7.935;%62.0
2025-10-06 10:00:00;0,91;1,17;0,55;302;497;26;18.926;11.086;7.839;%47.0
2025-10-06 11:00:00;0,97;1,2;0,65;301;497;26;18.960;11.096;7.864;%54.0
2025-10-06 12:00:00;0,94;1,18;0,59;301;497;28;19.011;11.083;7.928;%49.0
2025-10-06 13:00:00;1,08;1,26;0,82;301;497;28;19.045;11.105;7.940;%60.0
2025-10-06 14:00:00;0,99;1,21;0,7;301;497;27;19.049;11.095;7.954;%55.0
2025-10-06 15:00:00;0,94;1,18;0,6;301;497;28;19.024;11.072;7.951;%49.0
2025-10-06 16:00:00;1;1,21;0,7;302;496;27;18.929;11.085;7.844;%55.0
2025-10-06 17:00:00;0,97;1,2;0,65;302;497;26;18.955;11.089;7.865;%52.0
2025-10-06 18:00:00;0,99;1,21;0,69;301;496;27;19.028;11.120;7.907;%55.0
2025-10-06 19:00:00;1,01;1,21;0,72;301;497;28;19.029;11.095;7.934;%55.0
2025-10-06 20:00:00;0,98;1,2;0,67;301;497;28;19.014;11.087;7.928;%54.0
2025-10-06 21:00:00;1,01;1,22;0,73;302;497;28;19.027;11.099;7.928;%56.0
2025-10-06 22:00:00;0,97;1,2;0,65;302;496;29;18.958;11.101;7.857;%52.0
2025-10-06 23:00:00;1,03;1,24;0,75;302;497;28;18.953;11.085;7.868;%58.0
2025-10-07 00:00:00;0,98;1,2;0,67;302;496;28;18.996;11.118;7.878;%53.0
2025-10-07 01:00:00;1;1,2;0,71;301;495;28;19.019;11.115;7.904;%51.0
2025-10-07 02:00:00;0,97;1,19;0,65;301;496;27;18.980;11.093;7.886;%52.0
2025-10-07 03:00:00;1,07;1,21;0,87;301;496;28;19.006;11.084;7.921;%50.0
2025-10-07 04:00:00;1,28;1,24;1,33;302;496;27;18.916;11.078;7.838;%53.0
2025-10-07 05:00:00;0,95;1,18;0,63;302;497;26;18.944;11.097;7.847;%50.0
2025-10-07 06:00:00;1,05;1,24;0,79;301;496;26;18.982;11.117;7.865;%55.0
2025-10-07 07:00:00;1,01;1,22;0,73;301;496;27;19.011;11.107;7.904;%54.0
2025-10-07 08:00:00;1,03;1,2;0,79;300;496;27;19.102;11.120;7.982;%52.0
2025-10-07 09:00:00;1,04;1,23;0,77;301;496;28;19.036;11.095;7.941;%54.0
2025-10-07 10:00:00;1,03;1,22;0,77;302;497;29;18.975;11.087;7.889;%55.0
2025-10-07 11:00:00;0,95;1,18;0,63;301;496;26;18.971;11.103;7.867;%51.0
2025-10-07 12:00:00;0,94;1,18;0,6;301;496;26;18.988;11.096;7.891;%50.0
2025-10-07 13:00:00;0,97;1,19;0,66;301;496;26;19.008;11.102;7.906;%53.0
2025-10-07 14:00:00;1;1,22;0,71;301;496;29;19.057;11.103;7.953;%54.0
2025-10-07 15:00:00;1,06;1,24;0,81;301;496;30;19.057;11.096;7.961;%58.0
2025-10-07 16:00:00;1;1,22;0,7;302;496;29;18.979;11.088;7.891;%52.0
2025-10-07 17:00:00;0,97;1,2;0,65;302;497;29;18.982;11.095;7.887;%53.0
2025-10-07 18:00:00;1,02;1,23;0,72;301;497;26;18.969;11.096;7.874;%57.0
2025-10-07 19:00:00;0,99;1,21;0,69;301;497;26;18.966;11.079;7.887;%54.0
2025-10-07 20:00:00;0,99;1,21;0,68;302;497;28;19.024;11.106;7.918;%52.0
2025-10-07 21:00:00;0,95;1,19;0,62;301;497;27;19.013;11.098;7.915;%51.0
2025-10-07 22:00:00;1,04;1,24;0,74;302;496;28;18.928;11.103;7.826;%55.0
2025-10-07 23:00:00;1,01;1,22;0,7;302;497;27;18.936;11.083;7.853;%55.0
2025-10-08 00:00:00;0,96;1,19;0,63;302;496;27;18.981;11.117;7.864;%51.0
2025-10-08 01:00:00;1,05;1,23;0,79;301;495;28;19.036;11.119;7.916;%53.0
2025-10-08 02:00:00;1,05;1,25;0,77;301;496;26;18.988;11.105;7.883;%57.0
2025-10-08 03:00:00;1,08;1,23;0,88;301;497;26;18.975;11.064;7.910;%50.0
2025-10-08 04:00:00;1,24;1,24;1,25;302;497;26;18.907;11.076;7.831;%51.0
2025-10-08 05:00:00;0,94;1,19;0,6;301;497;25;18.939;11.095;7.844;%48.0
2025-10-08 06:00:00;1,03;1,23;0,75;301;496;26;18.943;11.094;7.849;%55.0
2025-10-08 07:00:00;0,98;1,2;0,68;301;496;26;19.000;11.108;7.892;%51.0
2025-10-08 08:00:00;0,97;1,2;0,66;300;496;27;19.090;11.110;7.980;%51.0
2025-10-08 09:00:00;0,98;1,19;0,68;300;496;27;19.044;11.099;7.945;%51.0
2025-10-08 10:00:00;0,98;1,2;0,67;301;496;28;18.991;11.095;7.897;%51.0
2025-10-08 11:00:00;0,99;1,2;0,71;301;496;27;19.008;11.109;7.899;%51.0
2025-10-08 12:00:00;0,96;1,19;0,63;301;496;28;19.044;11.105;7.939;%50.0
2025-10-08 13:00:00;1,09;1,27;0,85;301;496;28;19.084;11.120;7.964;%58.0
2025-10-08 14:00:00;1;1,21;0,71;301;496;28;19.077;11.097;7.980;%54.0
2025-10-08 15:00:00;1,01;1,21;0,73;300;496;28;19.085;11.099;7.986;%55.0
2025-10-08 16:00:00;1,04;1,23;0,77;302;496;28;19.012;11.099;7.914;%54.0
2025-10-08 17:00:00;0,97;1,19;0,66;301;496;28;19.040;11.116;7.924;%50.0
2025-10-08 18:00:00;1,16;1,27;1;301;496;30;19.059;11.098;7.961;%58.0
2025-10-08 19:00:00;1,07;1,24;0,84;301;496;29;19.038;11.096;7.943;%57.0
2025-10-08 20:00:00;2,86;1,88;4,16;295;492;35;19.156;10.914;8.242;%53.0
2025-10-08 21:00:00;0,97;1,19;0,67;300;496;27;19.092;11.118;7.974;%52.0
2025-10-08 22:00:00;1,1;1,27;0,85;302;496;27;18.972;11.106;7.867;%59.0
2025-10-08 23:00:00;0,97;1,19;0,66;302;496;27;18.963;11.098;7.865;%52.0
2025-10-09 00:00:00;0,96;1,19;0,65;301;496;27;18.986;11.114;7.873;%51.0
2025-10-09 01:00:00;1,05;1,23;0,81;301;495;27;19.029;11.121;7.908;%55.0
2025-10-09 02:00:00;0,99;1,2;0,69;301;496;26;19.021;11.113;7.908;%54.0
2025-10-09 03:00:00;1,09;1,21;0,92;301;497;26;18.963;11.058;7.905;%51.0
2025-10-09 04:00:00;1,21;1,22;1,19;302;496;26;18.893;11.079;7.814;%50.0
2025-10-09 05:00:00;0,93;1,17;0,59;302;496;26;18.879;11.094;7.785;%48.0
2025-10-09 06:00:00;0,98;1,19;0,68;302;496;26;18.891;11.093;7.797;%54.0
2025-10-09 07:00:00;0,96;1,19;0,64;302;496;26;18.949;11.115;7.834;%51.0
2025-10-09 08:00:00;1;1,2;0,71;301;496;27;19.039;11.113;7.927;%54.0
2025-10-09 09:00:00;0,97;1,19;0,67;301;497;27;18.993;11.092;7.901;%52.0
2025-10-09 10:00:00;0,95;1,18;0,62;302;496;28;18.935;11.084;7.851;%49.0
2025-10-09 11:00:00;1,01;1,21;0,74;302;496;28;19.023;11.119;7.904;%55.0
2025-10-09 12:00:00;0,95;1,18;0,63;302;497;29;18.982;11.085;7.898;%50.0
2025-10-09 13:00:00;0,96;1,19;0,65;301;496;26;18.983;11.105;7.878;%52.0
2025-10-09 14:00:00;2,8;1,75;4,2;298;495;35;19.023;10.876;8.147;%56.0
2025-10-09 15:00:00;1,94;1,42;2,65;300;496;31;19.022;11.007;8.015;%59.0
2025-10-09 16:00:00;0,99;1,21;0,68;302;496;29;18.961;11.099;7.862;%53.0
2025-10-09 17:00:00;0,99;1,2;0,69;302;496;27;18.969;11.103;7.867;%52.0
2025-10-09 18:00:00;0,97;1,2;0,64;301;496;27;18.987;11.113;7.874;%52.0
2025-10-09 19:00:00;1,04;1,24;0,75;302;496;28;19.014;11.105;7.910;%56.0
2025-10-09 20:00:00;1,02;1,24;0,73;302;497;28;18.992;11.097;7.895;%54.0
2025-10-09 21:00:00;1,04;1,24;0,76;302;496;27;18.986;11.096;7.889;%57.0
2025-10-09 22:00:00;0,97;1,2;0,66;302;496;27;18.960;11.118;7.842;%53.0
2025-10-09 23:00:00;0,96;1,19;0,63;302;496;28;18.942;11.096;7.846;%51.0
2025-10-10 00:00:00;0,93;1,18;0,59;301;496;25;18.939;11.104;7.835;%50.0
2025-10-10 01:00:00;1,02;1,22;0,75;301;495;28;19.027;11.118;7.909;%53.0
2025-10-10 02:00:00;1;1,23;0,68;300;497;24;18.987;11.080;7.908;%56.0
2025-10-10 03:00:00;1,1;1,22;0,93;300;498;25;18.940;11.028;7.912;%49.0
2025-10-10 04:00:00;1,26;1,24;1,29;301;498;25;18.881;11.040;7.842;%54.0
2025-10-10 05:00:00;0,9;1,17;0,53;301;498;24;18.881;11.047;7.834;%47.0
2025-10-10 06:00:00;0,98;1,2;0,65;301;498;24;18.898;11.056;7.842;%53.0
2025-10-10 07:00:00;0,93;1,18;0,58;301;498;24;18.921;11.058;7.864;%51.0
2025-10-10 08:00:00;0,94;1,19;0,6;300;497;25;19.050;11.089;7.961;%51.0
2025-10-10 09:00:00;0,93;1,18;0,58;301;498;25;19.003;11.064;7.939;%49.0
2025-10-10 10:00:00;0,99;1,22;0,67;301;498;25;18.930;11.056;7.875;%54.0
2025-10-10 11:00:00;0,99;1,21;0,67;301;498;26;18.973;11.064;7.909;%54.0
2025-10-10 12:00:00;0,97;1,2;0,64;301;498;26;19.007;11.075;7.932;%54.0
2025-10-10 13:00:00;0,94;1,18;0,59;301;498;26;18.980;11.056;7.924;%50.0
2025-10-10 14:00:00;1,04;1,24;0,76;301;498;26;18.991;11.058;7.933;%59.0
2025-10-10 15:00:00;0,91;1,17;0,56;301;498;26;19.015;11.065;7.950;%48.0
2025-10-10 16:00:00;1,06;1,23;0,82;302;497;27;18.973;11.074;7.898;%60.0
2025-10-10 17:00:00;0,96;1,2;0,62;302;497;27;18.957;11.078;7.879;%51.0
2025-10-10 18:00:00;0,99;1,2;0,69;297;489;26;19.270;11.271;7.999;%56.0
2025-10-10 19:00:00;0,97;1,19;0,65;302;498;27;18.947;11.054;7.894;%53.0
2025-10-10 20:00:00;0,94;1,18;0,6;301;498;26;18.950;11.054;7.897;%51.0
2025-10-10 21:00:00;0,96;1,19;0,62;301;498;26;18.977;11.063;7.914;%52.0
2025-10-10 22:00:00;0,97;1,21;0,65;302;498;26;18.922;11.078;7.844;%53.0
2025-10-10 23:00:00;0,95;1,19;0,62;302;498;26;18.896;11.044;7.852;%52.0
2025-10-11 00:00:00;0,93;1,17;0,58;302;498;26;18.908;11.060;7.848;%48.0
2025-10-11 01:00:00;1,04;1,21;0,8;302;497;28;18.984;11.081;7.903;%52.0
2025-10-11 02:00:00;0,91;1,17;0,56;301;498;24;18.931;11.057;7.874;%49.0
2025-10-11 03:00:00;1,14;1,25;0,98;301;498;25;18.897;11.022;7.875;%57.0
2025-10-11 04:00:00;1,2;1,21;1,17;302;498;25;18.844;11.038;7.806;%50.0
2025-10-11 05:00:00;0,94;1,18;0,59;300;492;24;19.060;11.233;7.826;%51.0
2025-10-11 06:00:00;0,93;1,18;0,58;302;498;24;18.879;11.064;7.815;%50.0
2025-10-11 07:00:00;0,96;1,2;0,62;302;498;24;18.897;11.055;7.843;%52.0
2025-10-11 08:00:00;0,91;1,17;0,55;300;497;24;18.993;11.073;7.920;%48.0
2025-10-11 09:00:00;0,93;1,18;0,58;301;498;25;18.928;11.050;7.878;%50.0
2025-10-11 10:00:00;0,93;1,18;0,58;303;498;25;18.839;11.057;7.782;%50.0
2025-10-11 11:00:00;0,96;1,19;0,62;303;498;25;18.871;11.066;7.805;%52.0
2025-10-11 12:00:00;0,94;1,18;0,6;302;498;26;18.916;11.064;7.852;%52.0
2025-10-11 13:00:00;0,94;1,18;0,6;302;498;26;18.927;11.045;7.881;%51.0
2025-10-11 14:00:00;0,96;1,19;0,63;302;498;26;18.933;11.047;7.886;%50.0
2025-10-11 15:00:00;0,99;1,22;0,66;302;498;26;18.939;11.052;7.887;%53.0
2025-10-11 16:00:00;0,99;1,22;0,67;302;498;26;18.874;11.047;7.828;%53.0
2025-10-11 17:00:00;0,97;1,19;0,65;302;498;26;18.894;11.057;7.837;%55.0
2025-10-11 18:00:00;0,92;1,17;0,57;302;498;26;18.915;11.057;7.857;%48.0
2025-10-11 19:00:00;0,97;1,2;0,65;302;498;26;18.941;11.058;7.884;%54.0
2025-10-11 20:00:00;0,94;1,18;0,61;301;498;26;18.973;11.075;7.898;%51.0
2025-10-11 21:00:00;0,97;1,2;0,65;301;498;26;18.966;11.060;7.907;%53.0
2025-10-11 22:00:00;0,91;1,16;0,54;302;497;26;18.908;11.077;7.831;%47.0
2025-10-11 23:00:00;0,95;1,19;0,61;302;498;26;18.905;11.068;7.837;%52.0
2025-10-12 00:00:00;0,91;1,17;0,56;301;497;25;18.915;11.068;7.847;%48.0
2025-10-12 01:00:00;1,07;1,25;0,81;301;497;25;18.944;11.077;7.868;%57.0
2025-10-12 02:00:00;0,91;1,17;0,55;301;498;25;18.910;11.059;7.851;%47.0
2025-10-12 03:00:00;0,96;1,19;0,63;301;498;24;18.923;11.070;7.852;%53.0
2025-10-12 04:00:00;1,19;1,2;1,16;302;498;25;18.850;11.040;7.810;%47.0
2025-10-12 05:00:00;0,98;1,21;0,65;303;498;25;18.844;11.060;7.785;%54.0
2025-10-12 06:00:00;0,92;1,18;0,56;302;498;24;18.845;11.059;7.786;%49.0
2025-10-12 07:00:00;0,93;1,18;0,59;302;498;24;18.876;11.062;7.814;%51.0
2025-10-12 08:00:00;0,93;1,18;0,58;300;497;24;18.978;11.077;7.901;%50.0
2025-10-12 09:00:00;0,94;1,19;0,6;301;498;24;18.930;11.055;7.875;%50.0
2025-10-12 10:00:00;0,98;1,2;0,65;302;498;25;18.880;11.061;7.819;%54.0
2025-10-12 11:00:00;0,93;1,18;0,58;302;498;25;18.898;11.054;7.844;%50.0
2025-10-12 12:00:00;0,94;1,18;0,6;302;498;25;18.914;11.055;7.859;%52.0
2025-10-12 13:00:00;0,98;1,21;0,65;301;498;26;18.948;11.075;7.874;%53.0
2025-10-12 14:00:00;0,93;1,18;0,58;301;498;26;18.971;11.069;7.902;%49.0
2025-10-12 15:00:00;0,96;1,19;0,64;301;498;26;18.965;11.063;7.902;%54.0
2025-10-12 16:00:00;0,99;1,2;0,69;303;498;26;18.849;11.049;7.800;%52.0
2025-10-12 17:00:00;0,98;1,21;0,66;303;498;26;18.886;11.072;7.814;%54.0
2025-10-12 18:00:00;0,94;1,18;0,59;302;498;26;18.895;11.059;7.836;%50.0
2025-10-12 19:00:00;0,96;1,2;0,64;302;498;26;18.942;11.076;7.867;%54.0
2025-10-12 20:00:00;0,92;1,17;0,57;301;498;26;18.969;11.078;7.891;%48.0
2025-10-12 21:00:00;0,98;1,21;0,66;301;498;26;18.956;11.055;7.900;%54.0
2025-10-12 22:00:00;0,95;1,19;0,61;302;497;26;18.887;11.066;7.821;%50.0
2025-10-12 23:00:00;0,97;1,2;0,66;302;498;25;18.894;11.079;7.815;%54.0
2025-10-13 00:00:00;0,95;1,19;0,6;302;497;25;18.907;11.083;7.824;%50.0
2025-10-13 01:00:00;1,05;1,22;0,8;301;497;25;18.919;11.066;7.853;%54.0
2025-10-13 02:00:00;0,9;1,17;0,53;301;498;24;18.890;11.055;7.835;%46.0
2025-10-13 03:00:00;1,16;1,25;1,03;301;497;25;18.910;11.047;7.863;%58.0
2025-10-13 04:00:00;1,2;1,22;1,18;302;497;24;18.852;11.051;7.801;%47.0
2025-10-13 05:00:00;0,99;1,22;0,67;302;498;24;18.847;11.054;7.792;%56.0
2025-10-13 06:00:00;0,9;1,16;0,52;302;498;24;18.849;11.058;7.791;%46.0
2025-10-13 07:00:00;0,96;1,2;0,62;302;498;24;18.890;11.079;7.810;%52.0
2025-10-13 08:00:00;0,95;1,19;0,61;300;497;25;18.987;11.078;7.909;%52.0
2025-10-13 09:00:00;0,96;1,2;0,63;301;498;25;18.939;11.056;7.883;%53.0
2025-10-13 10:00:00;3,98;2,31;6,23;292;485;33;19.212;11.012;8.201;%54.0
2025-10-13 11:00:00;2,12;1,45;3,04;299;497;29;18.950;10.959;7.991;%57.0
2025-10-13 12:00:00;0,98;1,21;0,65;301;497;26;18.963;11.086;7.877;%54.0
2025-10-13 13:00:00;0,97;1,19;0,65;301;497;26;18.958;11.067;7.891;%50.0
2025-10-13 14:00:00;1,09;1,28;0,82;302;497;29;19.008;11.065;7.943;%59.0
2025-10-13 15:00:00;1;1,22;0,7;301;497;26;18.984;11.059;7.925;%53.0
2025-10-13 16:00:00;0,97;1,2;0,64;302;497;28;18.963;11.076;7.887;%51.0
2025-10-13 17:00:00;0,98;1,21;0,67;303;498;29;18.945;11.066;7.879;%53.0
2025-10-13 18:00:00;0,98;1,21;0,67;303;498;30;18.945;11.067;7.878;%53.0
2025-10-13 19:00:00;0,99;1,21;0,68;302;498;27;18.932;11.062;7.870;%54.0
2025-10-13 20:00:00;0,96;1,19;0,64;302;498;26;18.918;11.049;7.869;%53.0
2025-10-13 21:00:00;0,94;1,18;0,6;301;498;26;18.965;11.078;7.887;%51.0
2025-10-13 22:00:00;1;1,22;0,7;303;498;29;18.909;11.064;7.845;%53.0
2025-10-13 23:00:00;1,01;1,23;0,71;303;498;27;18.899;11.061;7.838;%55.0
2025-10-14 00:00:00;0,94;1,18;0,59;302;498;25;18.906;11.079;7.828;%50.0
2025-10-14 01:00:00;1,01;1,2;0,75;302;497;26;18.905;11.058;7.847;%52.0
2025-10-14 02:00:00;0,97;1,2;0,65;302;498;27;18.937;11.065;7.872;%52.0
2025-10-14 03:00:00;1,22;1,27;1,15;302;498;28;18.912;11.014;7.898;%58.0
2025-10-14 04:00:00;1,24;1,22;1,27;303;498;27;18.845;11.029;7.816;%48.0
2025-10-14 05:00:00;0,97;1,2;0,65;303;498;26;18.832;11.040;7.791;%52.0
2025-10-14 06:00:00;0,92;1,17;0,56;302;498;25;18.856;11.051;7.805;%46.0
2025-10-14 07:00:00;1,06;1,27;0,78;302;498;25;18.883;11.048;7.835;%58.0
2025-10-14 08:00:00;0,96;1,19;0,63;300;497;26;19.012;11.071;7.941;%51.0
2025-10-14 09:00:00;0,96;1,19;0,65;302;498;27;18.959;11.049;7.910;%51.0
2025-10-14 10:00:00;0,97;1,19;0,67;300;494;28;19.123;11.157;7.966;%51.0
2025-10-14 11:00:00;0,94;1,18;0,59;302;499;26;18.899;11.048;7.851;%51.0
2025-10-14 12:00:00;1,03;1,24;0,74;302;498;26;18.916;11.048;7.868;%55.0
2025-10-14 13:00:00;0,94;1,17;0,62;301;498;26;18.946;11.048;7.898;%48.0
2025-10-14 14:00:00;1,01;1,21;0,71;302;499;26;18.961;11.050;7.911;%58.0
2025-10-14 15:00:00;0,97;1,2;0,65;302;499;29;18.997;11.050;7.947;%52.0
2025-10-14 16:00:00;0,99;1,21;0,69;303;498;29;18.934;11.049;7.885;%53.0
2025-10-14 17:00:00;0,98;1,21;0,67;303;498;29;18.961;11.059;7.902;%52.0
2025-10-14 18:00:00;1,01;1,22;0,72;302;498;28;18.957;11.053;7.904;%56.0
2025-10-14 19:00:00;0,99;1,21;0,68;302;499;28;18.961;11.048;7.913;%54.0
2025-10-14 20:00:00;0,94;1,18;0,6;302;499;27;18.956;11.048;7.908;%50.0
2025-10-14 21:00:00;0,97;1,2;0,65;302;498;27;18.974;11.054;7.919;%53.0
2025-10-14 22:00:00;0,98;1,21;0,65;303;497;29;18.915;11.073;7.842;%52.0
2025-10-14 23:00:00;1,05;1,25;0,76;303;498;27;18.890;11.061;7.829;%58.0
2025-10-15 00:00:00;0,95;1,19;0,61;303;498;28;18.917;11.058;7.859;%50.0
2025-10-15 01:00:00;1,07;1,23;0,83;302;498;27;18.902;11.047;7.855;%53.0
2025-10-15 02:00:00;1,03;1,23;0,74;301;498;26;18.956;11.053;7.903;%55.0
2025-10-15 03:00:00;1,08;1,21;0,91;301;498;27;18.937;11.024;7.913;%50.0
2025-10-15 04:00:00;1,25;1,24;1,26;302;498;26;18.866;11.032;7.834;%54.0
2025-10-15 05:00:00;0,91;1,17;0,56;303;498;25;18.871;11.059;7.812;%46.0
2025-10-15 06:00:00;0,98;1,19;0,67;302;498;26;18.879;11.056;7.823;%53.0
2025-10-15 07:00:00;0,93;1,17;0,59;302;498;26;18.936;11.066;7.870;%48.0
2025-10-15 08:00:00;1,01;1,21;0,73;301;498;27;19.029;11.074;7.955;%54.0
2025-10-15 09:00:00;0,97;1,2;0,65;302;498;28;18.991;11.056;7.935;%51.0
2025-10-15 10:00:00;1,03;1,22;0,75;302;498;26;18.877;11.055;7.822;%56.0
2025-10-15 11:00:00;0,94;1,18;0,59;302;498;26;18.914;11.069;7.845;%50.0
2025-10-15 12:00:00;0,95;1,19;0,63;302;498;26;18.935;11.054;7.880;%51.0
2025-10-15 13:00:00;0,98;1,19;0,68;301;498;26;18.963;11.050;7.913;%50.0
2025-10-15 14:00:00;1,05;1,24;0,77;302;498;28;18.991;11.058;7.932;%58.0
2025-10-15 15:00:00;1;1,21;0,7;302;498;29;18.987;11.053;7.934;%55.0
2025-10-15 16:00:00;0,98;1,2;0,66;303;498;29;18.933;11.064;7.870;%52.0
2025-10-15 17:00:00;0,97;1,2;0,65;303;499;28;18.918;11.049;7.869;%53.0
2025-10-15 18:00:00;1,01;1,22;0,72;303;498;29;18.936;11.047;7.889;%54.0
2025-10-15 19:00:00;0,99;1,21;0,68;303;498;28;18.953;11.064;7.889;%54.0
2025-10-15 20:00:00;0,98;1,21;0,67;302;498;28;18.950;11.059;7.891;%54.0
2025-10-15 21:00:00;0,96;1,2;0,64;302;498;28;18.959;11.062;7.897;%51.0
2025-10-15 22:00:00;0,98;1,21;0,66;303;497;28;18.900;11.070;7.829;%53.0
2025-10-15 23:00:00;0,98;1,21;0,66;303;498;27;18.890;11.053;7.837;%53.0
2025-10-16 00:00:00;0,99;1,2;0,68;302;498;27;18.934;11.071;7.862;%56.0
2025-10-16 01:00:00;1,04;1,21;0,8;302;497;28;18.971;11.073;7.898;%52.0
2025-10-16 02:00:00;0,94;1,19;0,6;302;498;26;18.951;11.070;7.881;%50.0
2025-10-16 03:00:00;1,08;1,22;0,89;302;498;27;18.910;11.025;7.885;%51.0
2025-10-16 04:00:00;1,24;1,22;1,27;303;498;27;18.842;11.024;7.817;%50.0
2025-10-16 05:00:00;1,02;1,22;0,73;302;498;26;18.877;11.073;7.804;%55.0
2025-10-16 06:00:00;0,97;1,2;0,65;303;498;26;18.866;11.058;7.807;%51.0
2025-10-16 07:00:00;1,03;1,22;0,75;302;498;27;18.918;11.054;7.863;%53.0
2025-10-16 08:00:00;0,96;1,19;0,64;301;497;28;19.033;11.071;7.962;%45.0
2025-10-16 09:00:00;1,04;1,22;0,79;302;498;27;18.967;11.048;7.918;%48.0
