Pursaklar ANKTOCDELLAPP02;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-16 10:00:00;0,62;0,86;0,33;262;450;26;5.192;2.884;2.308;%11.0
2025-10-16 11:00:00;0,62;0,86;0,33;263;452;27;5.196;2.878;2.318;%11.0
2025-10-16 12:00:00;0,64;0,87;0,36;263;452;28;5.210;2.895;2.315;%15.0
2025-10-16 13:00:00;0,69;0,99;0,33;268;482;22;22.988;12.315;10.673;%21.0
2025-10-16 14:00:00;0,65;0,92;0,33;265;466;26;8.611;4.680;3.930;%21.0
2025-10-16 15:00:00;0,65;0,92;0,33;265;466;25;8.587;4.675;3.912;%20.0
2025-10-16 16:00:00;0,65;0,91;0,33;265;463;25;8.628;4.716;3.913;%20.0
2025-10-16 17:00:00;0,67;0,92;0,36;265;462;25;8.646;4.738;3.909;%31.0
2025-10-16 18:00:00;0,65;0,92;0,34;262;460;25;8.626;4.695;3.931;%21.0
2025-10-16 19:00:00;0,65;0,93;0,33;259;458;25;8.501;4.592;3.909;%20.0
2025-10-16 20:00:00;0,65;0,91;0,33;263;459;25;8.644;4.740;3.904;%20.0
2025-10-16 21:00:00;0,65;0,91;0,34;263;458;24;8.681;4.782;3.899;%20.0
2025-10-16 22:00:00;0,67;0,92;0,36;263;456;23;8.671;4.795;3.876;%30.0
2025-10-16 23:00:00;0,65;0,9;0,33;264;455;23;8.689;4.838;3.851;%21.0
2025-10-17 00:00:00;0,64;0,89;0,32;263;452;23;8.732;4.890;3.842;%19.0
2025-10-17 01:00:00;0,64;0,89;0,32;260;444;22;8.829;4.983;3.846;%19.0
2025-10-17 02:00:00;0,64;0,89;0,32;261;447;22;8.748;4.913;3.835;%19.0
2025-10-17 03:00:00;0,63;0,86;0,32;255;430;21;9.008;5.151;3.857;%20.0
2025-10-17 04:00:00;0,62;0,83;0,32;248;405;22;9.373;5.530;3.843;%20.0
2025-10-17 05:00:00;0,62;0,83;0,31;251;416;21;9.261;5.406;3.855;%20.0
2025-10-17 06:00:00;0,63;0,87;0,31;259;442;21;8.809;4.972;3.837;%19.0
2025-10-17 07:00:00;0,65;0,94;0,31;267;473;22;8.397;4.559;3.838;%19.0
2025-10-17 08:00:00;0,68;0,95;0,35;267;473;22;8.422;4.563;3.859;%31.0
2025-10-17 09:00:00;0,66;0,94;0,32;268;476;23;8.459;4.579;3.880;%20.0
2025-10-17 10:00:00;0,66;0,94;0,32;267;473;24;8.473;4.591;3.882;%20.0
2025-10-17 11:00:00;0,66;0,94;0,32;268;478;24;8.439;4.546;3.893;%20.0
2025-10-17 12:00:00;0,66;0,94;0,32;268;478;24;8.453;4.544;3.909;%20.0
2025-10-17 13:00:00;0,67;0,95;0,34;268;478;24;8.441;4.541;3.900;%24.0
2025-10-17 14:00:00;0,68;0,96;0,36;268;477;24;8.440;4.548;3.892;%28.0
2025-10-17 15:00:00;0,66;0,94;0,33;269;477;25;8.445;4.562;3.883;%20.0
2025-10-17 16:00:00;0,66;0,94;0,33;269;477;25;8.436;4.555;3.881;%20.0
2025-10-17 17:00:00;0,66;0,94;0,33;269;477;25;8.456;4.561;3.895;%19.0
2025-10-17 18:00:00;0,68;0,95;0,35;269;477;25;8.464;4.560;3.904;%24.0
2025-10-17 19:00:00;0,67;0,95;0,35;268;478;24;8.451;4.550;3.901;%20.0
2025-10-17 20:00:00;0,66;0,95;0,33;268;477;24;8.410;4.533;3.877;%13.0
2025-10-17 21:00:00;0,67;0,95;0,33;268;477;24;8.485;4.566;3.919;%12.0
2025-10-17 22:00:00;0,64;0,91;0,33;267;469;25;5.785;3.151;2.634;%11.0
2025-10-17 23:00:00;0,63;0,89;0,33;266;465;25;5.103;2.798;2.305;%11.0
2025-10-18 00:00:00;0,66;0,9;0,36;266;464;25;5.068;2.784;2.284;%18.0
2025-10-18 01:00:00;0,64;0,9;0,33;259;450;24;5.111;2.823;2.288;%12.0
2025-10-18 02:00:00;0,63;0,91;0,31;256;460;23;4.907;2.623;2.284;%11.0
2025-10-18 03:00:00;0,63;0,88;0,32;262;453;22;5.160;2.865;2.295;%11.0
2025-10-18 04:00:00;0,68;0,99;0,31;267;476;19;28.165;15.250;12.914;%19.0
2025-10-18 05:00:00;0,64;0,91;0,31;258;445;20;8.753;4.908;3.845;%19.0
2025-10-18 06:00:00;0,65;0,94;0,31;270;476;21;8.392;4.598;3.794;%19.0
2025-10-18 07:00:00;0,65;0,94;0,31;270;476;21;8.429;4.625;3.804;%19.0
2025-10-18 08:00:00;0,65;0,94;0,31;269;476;21;8.414;4.595;3.818;%19.0
2025-10-18 09:00:00;0,65;0,94;0,31;269;477;22;8.432;4.583;3.849;%19.0
2025-10-18 10:00:00;0,67;0,94;0,34;268;473;23;8.455;4.602;3.853;%25.0
2025-10-18 11:00:00;0,67;0,95;0,34;269;476;23;8.429;4.567;3.862;%26.0
2025-10-18 12:00:00;0,66;0,94;0,32;268;477;24;8.432;4.550;3.882;%20.0
2025-10-18 13:00:00;0,66;0,94;0,33;268;476;24;8.454;4.566;3.887;%20.0
2025-10-18 14:00:00;0,66;0,94;0,33;268;476;24;8.469;4.570;3.899;%20.0
2025-10-18 15:00:00;0,67;0,95;0,34;268;476;24;8.464;4.557;3.907;%23.0
2025-10-18 16:00:00;0,68;0,95;0,35;269;477;24;8.433;4.559;3.874;%29.0
2025-10-18 17:00:00;0,66;0,95;0,32;268;476;24;8.442;4.556;3.886;%20.0
2025-10-18 18:00:00;0,67;0,98;0,32;260;472;24;8.191;4.312;3.878;%19.0
2025-10-18 19:00:00;0,66;0,98;0,32;259;472;24;8.201;4.296;3.904;%19.0
2025-10-18 20:00:00;0,66;0,97;0,32;261;472;24;8.327;4.417;3.910;%19.0
2025-10-18 21:00:00;0,69;0,98;0,37;264;472;24;8.359;4.475;3.884;%31.0
2025-10-18 22:00:00;0,67;0,95;0,32;268;473;23;8.306;4.510;3.797;%20.0
2025-10-18 23:00:00;0,66;0,94;0,32;270;473;23;8.414;4.623;3.791;%19.0
2025-10-19 00:00:00;0,66;0,94;0,32;270;475;23;8.377;4.588;3.789;%19.0
2025-10-19 01:00:00;0,66;0,94;0,32;267;467;22;8.467;4.651;3.816;%19.0
2025-10-19 02:00:00;0,66;0,94;0,32;270;476;22;8.395;4.595;3.800;%19.0
2025-10-19 03:00:00;0,65;0,92;0,31;263;456;21;8.640;4.801;3.839;%19.0
2025-10-19 04:00:00;0,65;0,9;0,32;257;433;21;8.896;5.087;3.809;%19.0
2025-10-19 05:00:00;0,66;0,91;0,33;258;438;21;8.846;5.029;3.817;%26.0
2025-10-19 06:00:00;0,67;0,94;0,33;269;471;21;8.454;4.658;3.796;%24.0
2025-10-19 07:00:00;0,65;0,92;0,31;266;465;21;8.555;4.733;3.822;%18.0
2025-10-19 08:00:00;0,65;0,92;0,31;266;467;21;8.525;4.696;3.830;%17.0
2025-10-19 09:00:00;0,65;0,93;0,31;268;473;21;8.445;4.601;3.843;%15.0
2025-10-19 10:00:00;0,65;0,93;0,31;267;470;22;8.483;4.629;3.854;%13.0
2025-10-19 11:00:00;0,65;0,93;0,32;267;472;23;8.157;4.439;3.718;%12.0
2025-10-19 12:00:00;0,65;0,93;0,32;267;473;23;8.644;4.689;3.955;%11.0
2025-10-19 13:00:00;0,64;0,87;0,35;265;457;27;5.156;2.850;2.306;%15.0
2025-10-19 14:00:00;0,65;0,88;0,36;265;457;27;5.164;2.862;2.302;%16.0
2025-10-19 15:00:00;0,63;0,87;0,33;264;456;27;5.157;2.853;2.305;%11.0
2025-10-19 16:00:00;0,63;0,87;0,33;264;456;26;5.171;2.864;2.308;%11.0
2025-10-19 17:00:00;0,63;0,87;0,33;264;456;27;5.167;2.862;2.305;%11.0
2025-10-19 18:00:00;0,63;0,86;0,33;264;455;27;5.183;2.877;2.306;%11.0
2025-10-19 19:00:00;0,64;0,87;0,36;264;455;27;5.213;2.896;2.317;%16.0
2025-10-19 20:00:00;0,64;0,87;0,36;263;453;27;5.184;2.870;2.314;%14.0
2025-10-19 21:00:00;0,63;0,87;0,34;263;454;26;5.187;2.873;2.315;%12.0
2025-10-19 22:00:00;0,62;0,86;0,33;264;454;26;5.182;2.880;2.302;%11.0
2025-10-19 23:00:00;0,63;0,86;0,33;263;453;25;5.174;2.874;2.301;%11.0
2025-10-20 00:00:00;0,62;0,86;0,32;262;452;24;5.164;2.866;2.298;%11.0
2025-10-20 01:00:00;0,63;0,87;0,32;256;439;24;5.211;2.921;2.290;%11.0
2025-10-20 02:00:00;0,65;0,88;0,36;262;451;23;5.144;2.875;2.269;%19.0
2025-10-20 03:00:00;0,62;0,85;0,32;260;440;23;5.273;2.992;2.281;%12.0
2025-10-20 04:00:00;0,61;0,81;0,32;243;394;22;5.593;3.328;2.265;%11.0
2025-10-20 05:00:00;0,61;0,81;0,32;249;406;22;5.496;3.244;2.253;%11.0
2025-10-20 06:00:00;0,61;0,84;0,31;262;444;22;5.214;2.960;2.253;%11.0
2025-10-20 07:00:00;0,61;0,84;0,32;261;444;23;5.213;2.957;2.256;%11.0
2025-10-20 08:00:00;0,61;0,84;0,32;260;441;24;5.240;2.961;2.279;%11.0
2025-10-20 09:00:00;0,61;0,84;0,33;258;441;25;5.220;2.930;2.290;%11.0
2025-10-20 10:00:00;0,61;0,83;0,33;257;437;26;5.258;2.955;2.303;%11.0
2025-10-20 11:00:00;0,63;0,85;0,36;255;436;27;5.320;2.969;2.351;%17.0
2025-10-20 12:00:00;0,7;1,03;0,32;272;491;20;85.264;45.651;39.612;%21.0
2025-10-20 13:00:00;0,63;0,92;0,32;248;453;24;8.784;4.596;4.188;%20.0
2025-10-20 14:00:00;0,64;0,91;0,32;259;453;24;8.638;4.730;3.909;%20.0
2025-10-20 15:00:00;0,64;0,9;0,33;261;452;25;8.658;4.784;3.874;%20.0
2025-10-20 16:00:00;0,66;0,9;0,36;262;450;25;8.723;4.864;3.859;%30.0
2025-10-20 17:00:00;0,65;0,88;0,34;260;445;25;8.844;4.955;3.890;%22.0
2025-10-20 18:00:00;0,63;0,87;0,33;259;442;25;8.885;4.992;3.893;%20.0
2025-10-20 19:00:00;0,63;0,86;0,33;260;440;24;8.926;5.058;3.868;%20.0
2025-10-20 20:00:00;0,65;0,91;0,32;266;463;24;8.583;4.733;3.850;%20.0
2025-10-20 21:00:00;0,68;0,96;0,36;268;473;24;8.426;4.585;3.842;%28.0
2025-10-20 22:00:00;0,67;0,95;0,33;269;475;23;8.409;4.569;3.840;%22.0
2025-10-20 23:00:00;0,66;0,94;0,32;270;476;23;8.380;4.576;3.804;%19.0
2025-10-21 00:00:00;0,66;0,94;0,32;270;475;22;8.367;4.577;3.790;%19.0
2025-10-21 01:00:00;0,66;0,94;0,32;267;468;22;8.448;4.642;3.806;%19.0
2025-10-21 02:00:00;0,66;0,94;0,31;270;478;22;8.348;4.553;3.795;%19.0
2025-10-21 03:00:00;0,65;0,92;0,31;265;462;21;8.564;4.742;3.822;%19.0
2025-10-21 04:00:00;0,65;0,9;0,32;258;440;21;8.758;4.965;3.793;%19.0
2025-10-21 05:00:00;0,65;0,91;0,31;259;444;21;8.747;4.923;3.824;%19.0
2025-10-21 06:00:00;0,66;0,94;0,32;269;477;21;8.368;4.557;3.811;%23.0
2025-10-21 07:00:00;0,67;0,95;0,34;269;475;21;8.408;4.582;3.826;%27.0
2025-10-21 08:00:00;0,65;0,94;0,31;268;476;22;8.429;4.575;3.855;%19.0
2025-10-21 09:00:00;0,65;0,94;0,32;269;478;22;8.401;4.541;3.859;%19.0
2025-10-21 10:00:00;0,65;0,94;0,32;268;475;23;8.465;4.590;3.875;%19.0
2025-10-21 11:00:00;0,66;0,94;0,32;269;478;24;8.412;4.552;3.860;%18.0
2025-10-21 12:00:00;0,66;0,94;0,32;269;478;24;8.411;4.540;3.871;%16.0
2025-10-21 13:00:00;0,68;0,96;0,36;269;478;25;8.305;4.480;3.825;%22.0
2025-10-21 14:00:00;0,66;0,94;0,33;270;477;25;8.287;4.488;3.799;%12.0
2025-10-21 15:00:00;0,65;0,93;0,33;268;473;25;7.242;3.922;3.320;%12.0
2025-10-21 16:00:00;0,66;0,96;0,32;270;480;24;9.964;5.375;4.589;%15.0
2025-10-21 17:00:00;0,66;0,94;0,33;269;477;25;8.436;4.566;3.870;%20.0
2025-10-21 18:00:00;0,68;0,96;0,36;269;475;25;8.444;4.572;3.872;%31.0
2025-10-21 19:00:00;0,66;0,95;0,33;269;476;25;8.442;4.568;3.874;%21.0
2025-10-21 20:00:00;0,66;0,94;0,32;269;476;24;8.446;4.564;3.882;%20.0
2025-10-21 21:00:00;0,66;0,94;0,33;269;476;24;8.427;4.574;3.852;%19.0
2025-10-21 22:00:00;0,66;0,94;0,32;270;476;23;8.408;4.584;3.824;%17.0
2025-10-21 23:00:00;0,67;0,95;0,33;268;475;23;8.362;4.535;3.827;%19.0
2025-10-22 00:00:00;0,68;0,96;0,34;268;474;23;8.300;4.510;3.790;%18.0
2025-10-22 01:00:00;0,66;0,94;0,32;265;467;22;8.585;4.703;3.882;%13.0
2025-10-22 02:00:00;0,65;0,94;0,31;269;475;22;8.426;4.598;3.828;%19.0
2025-10-22 03:00:00;0,65;0,92;0,31;266;461;21;8.603;4.777;3.826;%19.0
2025-10-22 04:00:00;0,65;0,9;0,32;257;438;21;8.779;4.979;3.799;%19.0
2025-10-22 05:00:00;0,65;0,91;0,31;259;446;21;8.729;4.901;3.828;%19.0
2025-10-22 06:00:00;0,65;0,94;0,31;269;475;21;8.392;4.578;3.814;%19.0
2025-10-22 07:00:00;0,65;0,94;0,31;269;475;21;8.403;4.575;3.827;%19.0
2025-10-22 08:00:00;0,65;0,93;0,32;268;474;22;8.445;4.594;3.851;%19.0
2025-10-22 09:00:00;0,67;0,96;0,33;264;472;23;8.316;4.454;3.863;%22.0
2025-10-22 10:00:00;0,68;0,95;0,35;266;471;23;8.472;4.596;3.876;%28.0
2025-10-22 11:00:00;0,65;0,94;0,32;267;474;23;8.450;4.565;3.885;%19.0
2025-10-22 12:00:00;0,66;0,94;0,32;267;475;24;8.478;4.568;3.910;%20.0
2025-10-22 13:00:00;0,66;0,94;0,33;267;474;24;8.490;4.582;3.908;%20.0
2025-10-22 14:00:00;0,66;0,94;0,33;267;474;24;8.503;4.587;3.916;%20.0
2025-10-22 15:00:00;0,68;0,94;0,37;266;468;24;8.599;4.677;3.922;%32.0
2025-10-22 16:00:00;0,65;0,93;0,32;266;469;24;8.546;4.644;3.902;%20.0
2025-10-22 17:00:00;0,66;0,94;0,32;267;474;24;8.472;4.566;3.906;%20.0
2025-10-22 18:00:00;0,66;0,94;0,33;267;474;25;8.456;4.564;3.892;%20.0
2025-10-22 19:00:00;0,66;0,95;0,33;264;473;24;8.334;4.456;3.878;%20.0
2025-10-22 20:00:00;0,69;0,97;0,36;264;472;24;8.375;4.488;3.887;%30.0
2025-10-22 21:00:00;0,66;0,94;0,33;267;473;24;8.481;4.597;3.884;%20.0
2025-10-22 22:00:00;0,65;0,93;0,32;268;473;23;8.459;4.606;3.853;%19.0
2025-10-22 23:00:00;0,65;0,93;0,32;268;473;23;8.477;4.610;3.867;%19.0
2025-10-23 00:00:00;0,65;0,93;0,32;268;472;22;8.476;4.622;3.853;%19.0
2025-10-23 01:00:00;0,66;0,93;0,32;266;465;22;8.573;4.718;3.855;%17.0
2025-10-23 02:00:00;0,65;0,93;0,31;269;473;22;8.464;4.637;3.827;%15.0
2025-10-23 03:00:00;0,69;0,94;0,37;262;455;21;8.686;4.823;3.863;%21.0
2025-10-23 04:00:00;0,64;0,89;0,32;254;432;21;8.133;4.617;3.516;%12.0
2025-10-23 05:00:00;0,64;0,91;0,31;251;436;21;9.378;5.207;4.171;%11.0
2025-10-23 06:00:00;0,65;0,94;0,31;263;468;21;8.325;4.498;3.827;%18.0
2025-10-23 07:00:00;0,65;0,92;0,31;266;468;21;8.502;4.661;3.841;%19.0
2025-10-23 08:00:00;0,65;0,92;0,32;266;468;22;8.514;4.652;3.863;%19.0
2025-10-23 09:00:00;0,65;0,93;0,32;266;471;23;8.509;4.625;3.884;%19.0
2025-10-23 10:00:00;0,65;0,92;0,32;267;468;23;8.512;4.666;3.846;%19.0
2025-10-23 11:00:00;0,66;0,93;0,34;270;471;24;8.590;4.727;3.863;%22.0
2025-10-23 12:00:00;0,67;0,95;0,35;264;468;25;8.411;4.531;3.880;%22.0
2025-10-23 13:00:00;0,66;0,94;0,33;263;468;25;8.431;4.531;3.900;%13.0
2025-10-23 14:00:00;0,66;0,98;0,32;250;460;25;8.058;4.170;3.888;%11.0
2025-10-23 15:00:00;0,67;1,03;0,32;238;454;25;7.773;3.852;3.921;%14.0
2025-10-23 16:00:00;0,67;0,96;0,34;259;464;25;8.326;4.435;3.891;%26.0
2025-10-23 17:00:00;0,67;0,93;0,35;266;467;25;8.571;4.673;3.898;%26.0
2025-10-23 18:00:00;0,65;0,92;0,33;265;466;25;8.615;4.697;3.918;%20.0
2025-10-23 19:00:00;0,65;0,92;0,33;265;466;25;8.595;4.684;3.910;%20.0
2025-10-23 20:00:00;0,65;0,92;0,33;265;465;25;8.611;4.701;3.910;%20.0
2025-10-23 21:00:00;0,67;0,95;0,35;258;461;24;8.424;4.520;3.904;%27.0
2025-10-23 22:00:00;0,66;0,92;0,34;265;463;23;8.581;4.708;3.872;%25.0
2025-10-23 23:00:00;0,65;0,91;0,32;264;462;23;8.596;4.726;3.870;%19.0
2025-10-24 00:00:00;0,64;0,91;0,32;265;460;23;8.626;4.774;3.853;%19.0
2025-10-24 01:00:00;0,65;0,91;0,32;261;451;22;8.750;4.874;3.876;%19.0
2025-10-24 02:00:00;0,65;0,94;0,31;255;452;22;8.363;4.524;3.839;%19.0
2025-10-24 03:00:00;0,64;0,89;0,31;257;440;21;8.816;4.966;3.850;%19.0
2025-10-24 04:00:00;0,63;0,87;0,32;254;426;21;9.026;5.194;3.832;%19.0
2025-10-24 05:00:00;0,63;0,85;0,31;251;415;21;9.186;5.357;3.829;%20.0
2025-10-24 06:00:00;0,65;0,89;0,34;261;447;21;8.782;4.950;3.831;%27.0
2025-10-24 07:00:00;0,64;0,88;0,33;260;443;21;8.815;4.984;3.831;%22.0
2025-10-24 08:00:00;0,62;0,86;0,32;259;439;22;8.915;5.065;3.850;%19.0
2025-10-24 09:00:00;0,62;0,85;0,32;259;439;23;8.974;5.108;3.867;%20.0
2025-10-24 10:00:00;0,63;0,86;0,32;260;439;23;8.973;5.098;3.875;%20.0
2025-10-24 11:00:00;0,65;0,93;0,32;267;469;24;8.540;4.648;3.892;%20.0
2025-10-24 12:00:00;0,66;0,95;0,33;268;476;24;8.471;4.561;3.910;%22.0
2025-10-24 13:00:00;0,68;0,96;0,37;267;476;25;8.476;4.553;3.923;%30.0
2025-10-24 14:00:00;0,66;0,94;0,33;267;476;25;8.458;4.546;3.912;%18.0
2025-10-24 15:00:00;0,66;0,95;0,33;267;476;25;8.475;4.550;3.925;%16.0
2025-10-24 16:00:00;0,66;0,94;0,33;268;477;25;8.488;4.570;3.918;%14.0
2025-10-24 17:00:00;0,67;0,95;0,35;269;477;25;8.192;4.424;3.767;%16.0
2025-10-24 18:00:00;0,67;0,92;0,36;268;470;27;6.375;3.457;2.918;%15.0
2025-10-24 19:00:00;0,67;0,96;0,33;270;482;24;10.812;5.820;4.992;%18.0
2025-10-24 20:00:00;0,66;0,95;0,32;268;477;24;8.430;4.539;3.891;%20.0
2025-10-24 21:00:00;0,67;0,96;0,33;268;477;24;8.450;4.559;3.891;%20.0
2025-10-24 22:00:00;0,67;0,95;0,34;270;478;23;8.461;4.602;3.860;%23.0
2025-10-24 23:00:00;0,68;0,95;0,35;270;478;23;8.432;4.584;3.848;%28.0
2025-10-25 00:00:00;0,66;0,94;0,32;270;477;23;8.403;4.568;3.835;%18.0
2025-10-25 01:00:00;0,66;0,94;0,32;266;469;22;8.476;4.623;3.854;%16.0
2025-10-25 02:00:00;0,66;0,94;0,32;269;478;22;8.403;4.556;3.847;%14.0
2025-10-25 03:00:00;0,65;0,93;0,32;264;462;21;8.514;4.694;3.820;%12.0
2025-10-25 04:00:00;0,65;0,9;0,32;257;440;22;8.364;4.714;3.651;%12.0
2025-10-25 05:00:00;0,65;0,92;0,31;258;444;21;9.224;5.171;4.053;%16.0
2025-10-25 06:00:00;0,65;0,95;0,31;266;475;21;8.335;4.501;3.834;%19.0
2025-10-25 07:00:00;0,65;0,94;0,31;267;476;21;8.342;4.510;3.832;%19.0
2025-10-25 08:00:00;0,67;0,95;0,34;269;476;22;8.418;4.584;3.834;%26.0
2025-10-25 09:00:00;0,67;0,94;0,34;271;477;23;8.416;4.595;3.822;%24.0
2025-10-25 10:00:00;0,66;0,94;0,32;268;473;23;8.400;4.562;3.839;%19.0
2025-10-25 11:00:00;0,66;0,95;0,32;267;475;24;8.363;4.506;3.857;%19.0
2025-10-25 12:00:00;0,66;0,94;0,33;269;476;25;8.448;4.563;3.885;%20.0
2025-10-25 13:00:00;0,66;0,94;0,33;269;476;25;8.469;4.572;3.897;%20.0
2025-10-25 14:00:00;0,69;0,97;0,37;264;475;25;8.364;4.452;3.913;%33.0
2025-10-25 15:00:00;0,67;0,99;0,33;256;471;25;8.107;4.202;3.905;%19.0
2025-10-25 16:00:00;0,66;0,96;0,32;265;475;25;8.365;4.465;3.900;%20.0
2025-10-25 17:00:00;0,66;0,94;0,33;268;475;25;8.481;4.582;3.899;%20.0
2025-10-25 18:00:00;0,66;0,95;0,33;269;476;25;8.441;4.566;3.875;%20.0
2025-10-25 19:00:00;0,69;0,96;0,37;269;476;24;8.424;4.559;3.865;%32.0
2025-10-25 20:00:00;0,66;0,95;0,33;269;476;24;8.411;4.555;3.857;%20.0
2025-10-25 21:00:00;0,66;0,95;0,33;269;476;24;8.411;4.562;3.850;%20.0
2025-10-25 22:00:00;0,66;0,94;0,32;270;476;23;8.397;4.574;3.822;%19.0
2025-10-25 23:00:00;0,66;0,94;0,32;270;476;23;8.395;4.571;3.824;%19.0
2025-10-26 00:00:00;0,66;0,94;0,32;270;475;23;8.397;4.584;3.813;%19.0
2025-10-26 01:00:00;0,68;0,95;0,35;267;467;22;8.462;4.659;3.803;%30.0
2025-10-26 02:00:00;0,66;0,94;0,32;270;475;22;8.397;4.589;3.808;%21.0
2025-10-26 03:00:00;0,65;0,92;0,31;263;456;21;8.607;4.785;3.822;%19.0
2025-10-26 04:00:00;0,65;0,9;0,32;256;435;21;8.818;5.006;3.812;%18.0
2025-10-26 05:00:00;0,64;0,9;0,31;256;436;21;8.831;5.009;3.823;%15.0
2025-10-26 06:00:00;0,65;0,93;0,31;268;473;21;8.414;4.605;3.810;%12.0
2025-10-26 07:00:00;0,64;0,91;0,31;265;463;21;7.620;4.207;3.413;%11.0
2025-10-26 08:00:00;0,65;0,92;0,31;266;466;22;7.797;4.284;3.513;%11.0
2025-10-26 09:00:00;0,66;0,95;0,31;269;478;21;9.978;5.406;4.572;%19.0
2025-10-26 10:00:00;0,65;0,93;0,32;267;472;22;8.467;4.612;3.854;%19.0
2025-10-26 11:00:00;0,67;0,94;0,35;268;474;23;8.459;4.587;3.871;%28.0
2025-10-26 12:00:00;0,66;0,94;0,34;268;474;24;8.503;4.608;3.895;%23.0
2025-10-26 13:00:00;0,65;0,93;0,33;267;474;24;8.505;4.601;3.904;%20.0
2025-10-26 14:00:00;0,66;0,94;0,33;267;473;24;8.496;4.593;3.903;%19.0
2025-10-26 15:00:00;0,66;0,94;0,32;267;473;24;8.474;4.585;3.889;%17.0
2025-10-26 16:00:00;0,66;0,94;0,32;268;472;24;8.495;4.631;3.864;%14.0
2025-10-26 17:00:00;0,69;0,95;0,37;268;472;24;8.480;4.624;3.856;%20.0
2025-10-26 18:00:00;0,65;0,92;0,33;267;469;25;7.463;4.073;3.390;%12.0
2025-10-26 19:00:00;0,66;0,94;0,32;269;475;23;9.577;5.201;4.375;%20.0
2025-10-26 20:00:00;0,65;0,93;0,32;268;472;24;8.536;4.652;3.884;%20.0
2025-10-26 21:00:00;0,66;0,93;0,33;267;471;24;8.529;4.635;3.893;%20.0
2025-10-26 22:00:00;0,67;0,94;0,34;269;471;23;8.493;4.658;3.835;%26.0
2025-10-26 23:00:00;0,67;0,94;0,34;269;471;23;8.470;4.650;3.821;%25.0
2025-10-27 00:00:00;0,65;0,93;0,32;268;470;22;8.500;4.661;3.838;%19.0
2025-10-27 01:00:00;0,65;0,91;0,32;259;445;22;8.727;4.885;3.842;%19.0
2025-10-27 02:00:00;0,64;0,89;0,32;258;437;22;8.859;5.042;3.817;%19.0
2025-10-27 03:00:00;0,65;0,91;0,31;262;452;21;8.722;4.890;3.832;%19.0
2025-10-27 04:00:00;0,65;0,9;0,32;260;442;21;8.793;4.991;3.802;%19.0
2025-10-27 05:00:00;0,64;0,88;0,31;255;430;21;8.932;5.114;3.818;%19.0
2025-10-27 06:00:00;0,65;0,92;0,31;269;468;21;8.539;4.735;3.804;%19.0
2025-10-27 07:00:00;0,65;0,92;0,31;267;467;21;8.493;4.681;3.812;%19.0
2025-10-27 08:00:00;0,67;0,93;0,35;267;466;22;8.521;4.708;3.813;%29.0
2025-10-27 09:00:00;0,65;0,92;0,33;266;467;23;8.519;4.676;3.843;%21.0
2025-10-27 10:00:00;0,65;0,91;0,32;266;464;23;8.570;4.719;3.851;%19.0
2025-10-27 11:00:00;0,65;0,92;0,32;265;465;24;8.572;4.698;3.875;%20.0
2025-10-27 12:00:00;0,65;0,92;0,32;265;465;24;8.620;4.722;3.898;%20.0
2025-10-27 13:00:00;0,65;0,92;0,33;266;464;25;8.662;4.766;3.896;%21.0
2025-10-27 14:00:00;0,67;0,93;0,36;266;462;24;8.709;4.803;3.907;%30.0
2025-10-27 15:00:00;0,65;0,91;0,33;263;460;24;8.696;4.770;3.926;%20.0
2025-10-27 16:00:00;0,65;0,91;0,32;263;458;24;8.642;4.756;3.886;%20.0
2025-10-27 17:00:00;0,65;0,9;0,33;264;458;25;8.697;4.799;3.898;%19.0
2025-10-27 18:00:00;0,66;0,91;0,34;263;456;25;8.731;4.821;3.909;%22.0
2025-10-27 19:00:00;0,66;0,91;0,35;262;454;24;8.741;4.833;3.908;%21.0
2025-10-27 20:00:00;0,64;0,89;0,32;262;452;24;8.762;4.877;3.885;%13.0
2025-10-27 21:00:00;0,64;0,89;0,33;261;450;24;8.742;4.870;3.872;%12.0
2025-10-27 22:00:00;0,64;0,88;0,32;261;447;23;8.860;4.973;3.886;%13.0
2025-10-27 23:00:00;0,64;0,88;0,32;263;448;23;8.753;4.937;3.816;%19.0
2025-10-28 00:00:00;0,69;0,98;0,35;263;472;23;8.161;4.359;3.803;%29.0
2025-10-28 01:00:00;0,67;0,98;0,32;260;464;22;8.262;4.461;3.801;%20.0
2025-10-28 02:00:00;0,66;0,99;0,31;257;469;21;8.048;4.226;3.822;%18.0
2025-10-28 03:00:00;0,66;0,97;0,31;253;454;21;8.274;4.427;3.847;%18.0
2025-10-28 04:00:00;0,65;0,91;0,31;255;437;21;8.731;4.916;3.816;%18.0
2025-10-28 05:00:00;0,65;0,9;0,31;258;442;21;8.783;4.946;3.837;%16.0
2025-10-28 06:00:00;0,65;0,94;0,31;269;477;21;8.337;4.545;3.792;%13.0
2025-10-28 07:00:00;0,65;0,94;0,31;268;475;21;8.391;4.569;3.822;%12.0
2025-10-28 08:00:00;0,65;0,94;0,31;267;475;22;8.431;4.564;3.868;%14.0
2025-10-28 09:00:00;0,66;0,95;0,32;267;477;22;8.406;4.535;3.871;%19.0
2025-10-28 10:00:00;0,68;0,97;0,35;262;473;23;8.282;4.393;3.888;%30.0
