Gaziemir IZMTOCDELLAPP03;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-05 18:00:00;0,22;0,44;0,19;51;290;18;3.323;0.404;2.919;%6.0
2025-10-05 19:00:00;0,22;0,45;0,19;50;291;18;3.339;0.393;2.946;%10.0
2025-10-05 20:00:00;0,22;0,44;0,19;50;287;18;3.345;0.407;2.938;%6.0
2025-10-05 21:00:00;0,22;0,47;0,19;50;303;18;3.323;0.375;2.949;%6.0
2025-10-05 22:00:00;0,22;0,43;0,19;50;280;18;3.364;0.415;2.948;%6.0
2025-10-05 23:00:00;0,22;0,43;0,19;50;282;18;3.373;0.418;2.955;%6.0
2025-10-06 00:00:00;0,22;0,47;0,19;51;310;18;3.307;0.371;2.936;%6.0
2025-10-06 01:00:00;0,22;0,44;0,19;50;290;18;3.350;0.400;2.950;%6.0
2025-10-06 02:00:00;0,23;0,4;0,19;51;191;18;3.652;0.685;2.966;%7.0
2025-10-06 03:00:00;0,22;0,46;0,19;50;290;18;3.348;0.398;2.950;%7.0
2025-10-06 04:00:00;0,22;0,47;0,19;49;308;18;3.344;0.366;2.979;%7.0
2025-10-06 05:00:00;0,22;0,41;0,19;50;256;18;3.446;0.469;2.977;%7.0
2025-10-06 06:00:00;0,22;0,43;0,19;50;284;18;3.336;0.402;2.935;%6.0
2025-10-06 07:00:00;0,22;0,46;0,19;50;302;18;3.318;0.377;2.941;%6.0
2025-10-06 08:00:00;0,22;0,44;0,19;51;288;18;3.367;0.413;2.954;%7.0
2025-10-06 09:00:00;0,22;0,45;0,19;51;298;18;3.343;0.396;2.946;%7.0
2025-10-06 10:00:00;0,22;0,44;0,19;51;291;18;3.352;0.404;2.948;%7.0
2025-10-06 11:00:00;0,22;0,43;0,19;50;283;18;3.434;0.410;3.024;%6.0
2025-10-06 12:00:00;0,23;0,41;0,2;50;265;18;3.391;0.445;2.946;%16.0
2025-10-06 13:00:00;0,22;0,43;0,19;51;277;18;3.358;0.425;2.934;%8.0
2025-10-06 14:00:00;0,22;0,44;0,19;50;287;18;3.357;0.408;2.949;%6.0
2025-10-06 15:00:00;0,22;0,47;0,19;50;305;18;3.400;0.375;3.025;%6.0
2025-10-06 16:00:00;0,22;0,43;0,19;51;283;18;3.355;0.419;2.936;%6.0
2025-10-06 17:00:00;0,22;0,41;0,19;51;271;18;3.362;0.439;2.923;%6.0
2025-10-06 18:00:00;0,22;0,44;0,19;51;292;18;3.330;0.401;2.929;%6.0
2025-10-06 19:00:00;0,22;0,44;0,19;51;293;18;3.295;0.401;2.894;%6.0
2025-10-06 20:00:00;0,22;0,42;0,19;51;277;18;3.348;0.424;2.924;%6.0
2025-10-06 21:00:00;0,22;0,42;0,19;51;277;18;3.346;0.428;2.918;%6.0
2025-10-06 22:00:00;0,22;0,46;0,19;51;297;18;3.309;0.390;2.918;%6.0
2025-10-06 23:00:00;0,22;0,47;0,19;51;305;18;3.310;0.382;2.927;%6.0
2025-10-07 00:00:00;0,22;0,47;0,19;51;304;18;3.301;0.379;2.922;%6.0
2025-10-07 01:00:00;0,39;0,66;0,33;67;202;33;4.489;0.897;3.591;%11.0
2025-10-07 02:00:00;0,3;0,44;0,25;53;134;25;4.771;1.233;3.538;%10.0
2025-10-07 03:00:00;0,23;0,4;0,2;49;198;18;3.553;0.606;2.947;%16.0
2025-10-07 04:00:00;0,22;0,41;0,19;50;243;18;3.452;0.493;2.958;%6.0
2025-10-07 05:00:00;0,23;0,41;0,19;50;216;18;3.515;0.575;2.940;%6.0
2025-10-07 06:00:00;0,22;0,43;0,19;50;265;18;3.380;0.448;2.932;%6.0
2025-10-07 07:00:00;0,22;0,46;0,19;51;286;18;3.335;0.410;2.925;%6.0
2025-10-07 08:00:00;0,22;0,41;0,19;51;261;18;3.406;0.472;2.934;%6.0
2025-10-07 09:00:00;0,24;0,41;0,21;53;212;21;3.602;0.612;2.990;%7.0
2025-10-07 10:00:00;0,22;0,4;0,19;51;243;18;3.426;0.503;2.922;%6.0
2025-10-07 11:00:00;0,22;0,36;0,19;49;228;18;3.718;0.547;3.171;%7.0
2025-10-07 12:00:00;0,22;0,43;0,19;48;273;18;3.690;0.439;3.251;%7.0
2025-10-07 13:00:00;0,22;0,41;0,19;50;261;18;3.473;0.456;3.017;%6.0
2025-10-07 14:00:00;0,22;0,41;0,19;50;263;18;3.353;0.443;2.910;%6.0
2025-10-07 15:00:00;0,22;0,42;0,19;50;267;18;3.362;0.439;2.924;%6.0
2025-10-07 16:00:00;0,22;0,41;0,19;52;263;18;3.367;0.469;2.898;%7.0
2025-10-07 17:00:00;0,23;0,38;0,2;52;242;18;3.422;0.521;2.901;%15.0
2025-10-07 18:00:00;0,22;0,44;0,19;52;286;18;3.316;0.427;2.889;%8.0
2025-10-07 19:00:00;0,22;0,4;0,19;52;255;18;3.385;0.483;2.902;%6.0
2025-10-07 20:00:00;0,22;0,43;0,19;52;275;18;3.322;0.435;2.887;%6.0
2025-10-07 21:00:00;0,22;0,43;0,19;51;278;18;3.319;0.427;2.892;%6.0
2025-10-07 22:00:00;0,22;0,41;0,19;50;251;18;3.381;0.473;2.908;%6.0
2025-10-07 23:00:00;0,22;0,44;0,19;51;278;18;3.322;0.422;2.899;%6.0
2025-10-08 00:00:00;0,22;0,43;0,19;52;274;18;3.329;0.440;2.889;%6.0
2025-10-08 01:00:00;0,22;0,43;0,19;52;282;18;3.320;0.424;2.896;%6.0
2025-10-08 02:00:00;0,25;0,45;0,2;54;185;18;3.743;0.805;2.938;%7.0
2025-10-08 03:00:00;0,23;0,4;0,19;51;223;18;3.432;0.543;2.890;%6.0
2025-10-08 04:00:00;0,22;0,43;0,19;51;271;18;3.385;0.441;2.944;%6.0
2025-10-08 05:00:00;0,23;0,44;0,19;51;249;18;3.391;0.483;2.908;%7.0
2025-10-08 06:00:00;0,22;0,43;0,19;51;272;18;3.315;0.429;2.886;%6.0
2025-10-08 07:00:00;0,22;0,41;0,19;51;262;18;3.358;0.457;2.901;%6.0
2025-10-08 08:00:00;0,22;0,4;0,19;52;257;18;3.389;0.484;2.905;%7.0
2025-10-08 09:00:00;0,22;0,44;0,19;52;285;18;3.287;0.415;2.872;%6.0
2025-10-08 10:00:00;0,22;0,4;0,19;51;261;18;3.348;0.464;2.884;%6.0
2025-10-08 11:00:00;0,23;0,45;0,2;51;285;18;3.322;0.411;2.911;%16.0
2025-10-08 12:00:00;0,22;0,44;0,19;50;286;18;3.440;0.413;3.027;%7.0
2025-10-08 13:00:00;0,22;0,45;0,19;51;291;18;3.325;0.404;2.921;%6.0
2025-10-08 14:00:00;0,22;0,45;0,19;51;291;18;3.343;0.406;2.937;%6.0
2025-10-08 15:00:00;0,22;0,46;0,19;50;297;18;3.446;0.395;3.051;%6.0
2025-10-08 16:00:00;0,22;0,45;0,19;50;287;18;3.330;0.404;2.925;%6.0
2025-10-08 17:00:00;0,22;0,45;0,19;51;292;18;3.323;0.401;2.922;%6.0
2025-10-08 18:00:00;0,22;0,42;0,19;51;271;18;3.353;0.446;2.907;%6.0
2025-10-08 19:00:00;0,22;0,43;0,19;51;279;18;3.316;0.419;2.896;%6.0
2025-10-08 20:00:00;0,22;0,44;0,19;51;283;18;3.311;0.412;2.899;%6.0
2025-10-08 21:00:00;0,22;0,46;0,19;51;297;18;3.302;0.396;2.906;%6.0
2025-10-08 22:00:00;0,22;0,45;0,19;51;286;18;3.307;0.405;2.902;%6.0
2025-10-08 23:00:00;0,22;0,45;0,19;51;288;18;3.327;0.409;2.918;%6.0
2025-10-09 00:00:00;0,22;0,42;0,19;51;276;18;3.343;0.429;2.914;%6.0
2025-10-09 01:00:00;0,22;0,44;0,19;51;288;18;3.313;0.404;2.909;%6.0
2025-10-09 02:00:00;0,25;0,45;0,2;54;188;18;3.696;0.786;2.910;%7.0
2025-10-09 03:00:00;0,22;0,38;0,19;50;223;18;3.452;0.549;2.903;%6.0
2025-10-09 04:00:00;0,22;0,42;0,19;51;268;18;3.317;0.438;2.880;%6.0
2025-10-09 05:00:00;0,23;0,41;0,2;51;237;18;3.424;0.521;2.903;%13.0
2025-10-09 06:00:00;0,23;0,43;0,19;51;270;18;3.266;0.429;2.837;%11.0
2025-10-09 07:00:00;0,22;0,41;0,19;51;261;18;3.285;0.448;2.837;%6.0
2025-10-09 08:00:00;0,22;0,4;0,19;53;266;18;3.313;0.470;2.843;%6.0
2025-10-09 09:00:00;0,22;0,45;0,19;53;291;18;3.269;0.415;2.853;%6.0
2025-10-09 10:00:00;0,22;0,39;0,19;52;251;18;3.359;0.495;2.864;%6.0
2025-10-09 11:00:00;0,22;0,38;0,19;53;249;18;3.414;0.519;2.894;%6.0
2025-10-09 12:00:00;0,22;0,42;0,19;52;281;18;3.313;0.435;2.878;%6.0
2025-10-09 13:00:00;0,22;0,41;0,19;52;267;18;3.310;0.452;2.858;%6.0
2025-10-09 14:00:00;0,22;0,44;0,19;51;284;18;3.311;0.417;2.895;%6.0
2025-10-09 15:00:00;0,22;0,44;0,19;52;285;18;3.306;0.420;2.886;%6.0
2025-10-09 16:00:00;0,22;0,42;0,19;52;276;18;3.318;0.440;2.878;%6.0
2025-10-09 17:00:00;0,22;0,43;0,19;52;280;18;3.266;0.426;2.839;%6.0
2025-10-09 18:00:00;0,22;0,45;0,19;52;294;18;3.255;0.403;2.852;%6.0
2025-10-09 19:00:00;0,22;0,42;0,19;52;279;18;3.256;0.427;2.829;%6.0
2025-10-09 20:00:00;0,22;0,43;0,19;52;280;18;3.254;0.427;2.827;%6.0
2025-10-09 21:00:00;0,22;0,39;0,19;52;256;18;3.305;0.478;2.827;%6.0
2025-10-09 22:00:00;0,22;0,41;0,19;51;263;18;3.304;0.453;2.851;%6.0
2025-10-09 23:00:00;0,22;0,41;0,19;52;266;18;3.286;0.450;2.835;%6.0
2025-10-10 00:00:00;0,22;0,41;0,19;52;268;18;3.287;0.449;2.839;%6.0
2025-10-10 01:00:00;0,22;0,45;0,19;52;296;18;3.241;0.398;2.843;%6.0
2025-10-10 02:00:00;0,25;0,46;0,19;55;194;18;3.597;0.752;2.845;%7.0
2025-10-10 03:00:00;0,23;0,42;0,19;51;246;18;3.342;0.491;2.851;%6.0
2025-10-10 04:00:00;0,22;0,4;0,19;51;253;18;3.355;0.474;2.880;%6.0
2025-10-10 05:00:00;0,23;0,4;0,19;51;229;17;3.458;0.550;2.909;%6.0
2025-10-10 06:00:00;0,23;0,43;0,2;52;270;18;3.293;0.446;2.847;%15.0
2025-10-10 07:00:00;0,22;0,43;0,19;52;272;18;3.295;0.439;2.855;%9.0
2025-10-10 08:00:00;0,22;0,41;0,19;52;264;18;3.318;0.468;2.850;%6.0
2025-10-10 09:00:00;0,22;0,44;0,19;52;284;18;3.295;0.415;2.879;%6.0
2025-10-10 10:00:00;0,22;0,45;0,19;51;291;18;3.280;0.404;2.876;%6.0
2025-10-10 11:00:00;0,22;0,46;0,19;51;299;18;3.284;0.393;2.891;%6.0
2025-10-10 12:00:00;0,22;0,44;0,19;51;287;18;3.305;0.415;2.890;%6.0
2025-10-10 13:00:00;0,22;0,43;0,19;51;276;18;3.340;0.428;2.911;%6.0
2025-10-10 14:00:00;0,22;0,45;0,19;51;292;18;3.288;0.403;2.884;%6.0
2025-10-10 15:00:00;0,22;0,43;0,19;52;279;18;3.326;0.430;2.896;%6.0
2025-10-10 16:00:00;0,22;0,36;0,19;52;233;18;3.429;0.542;2.887;%6.0
2025-10-10 17:00:00;0,22;0,4;0,19;52;260;18;3.362;0.472;2.890;%6.0
2025-10-10 18:00:00;0,22;0,42;0,19;52;271;18;3.310;0.444;2.866;%6.0
2025-10-10 19:00:00;0,22;0,4;0,19;52;257;18;3.338;0.473;2.865;%6.0
2025-10-10 20:00:00;0,22;0,4;0,19;52;264;18;3.333;0.457;2.876;%6.0
2025-10-10 21:00:00;0,24;0,41;0,21;52;265;18;3.335;0.454;2.881;%6.0
2025-10-10 22:00:00;0,22;0,42;0,19;51;267;18;3.352;0.453;2.899;%6.0
2025-10-10 23:00:00;0,22;0,43;0,19;51;277;18;3.328;0.433;2.895;%6.0
2025-10-11 00:00:00;0,22;0,42;0,19;51;275;18;3.342;0.439;2.903;%6.0
2025-10-11 01:00:00;0,22;0,42;0,19;51;274;18;3.328;0.437;2.891;%6.0
2025-10-11 02:00:00;0,25;0,45;0,2;54;189;18;3.717;0.783;2.934;%7.0
2025-10-11 03:00:00;0,22;0,39;0,19;51;225;18;3.441;0.547;2.894;%6.0
2025-10-11 04:00:00;0,22;0,44;0,19;51;285;18;3.330;0.417;2.913;%6.0
2025-10-11 05:00:00;0,24;0,45;0,21;51;254;17;3.425;0.482;2.944;%18.0
2025-10-11 06:00:00;0,22;0,45;0,19;51;289;18;3.278;0.409;2.869;%6.0
2025-10-11 07:00:00;0,22;0,44;0,19;51;284;18;3.288;0.413;2.874;%6.0
2025-10-11 08:00:00;0,22;0,4;0,19;53;264;18;3.385;0.481;2.904;%6.0
2025-10-11 09:00:00;0,22;0,4;0,19;53;268;18;3.378;0.477;2.901;%6.0
2025-10-11 10:00:00;0,22;0,4;0,19;53;270;18;3.377;0.477;2.901;%6.0
2025-10-11 11:00:00;0,22;0,38;0,19;53;257;18;3.420;0.508;2.912;%6.0
2025-10-11 12:00:00;0,22;0,41;0,19;53;276;18;3.370;0.461;2.909;%6.0
2025-10-11 13:00:00;0,23;0,41;0,2;54;273;18;3.361;0.469;2.892;%6.0
2025-10-11 14:00:00;0,22;0,42;0,19;53;281;18;3.365;0.457;2.908;%6.0
2025-10-11 15:00:00;0,22;0,41;0,19;53;275;18;3.396;0.469;2.926;%6.0
2025-10-11 16:00:00;0,22;0,42;0,19;53;281;18;3.372;0.454;2.918;%6.0
2025-10-11 17:00:00;0,22;0,44;0,19;54;290;18;3.326;0.438;2.888;%6.0
2025-10-11 18:00:00;0,22;0,42;0,19;53;280;18;3.331;0.445;2.886;%6.0
2025-10-11 19:00:00;0,22;0,41;0,19;53;272;18;3.352;0.462;2.890;%6.0
2025-10-11 20:00:00;0,22;0,44;0,19;53;288;18;3.312;0.427;2.885;%6.0
2025-10-11 21:00:00;0,22;0,42;0,19;53;281;18;3.333;0.448;2.885;%6.0
2025-10-11 22:00:00;0,22;0,41;0,19;53;273;18;3.332;0.453;2.879;%6.0
2025-10-11 23:00:00;0,22;0,41;0,19;52;275;18;3.358;0.451;2.906;%6.0
2025-10-12 00:00:00;0,25;0,44;0,22;53;286;18;3.333;0.436;2.898;%16.0
2025-10-12 01:00:00;0,22;0,43;0,19;53;285;18;3.326;0.441;2.884;%8.0
2025-10-12 02:00:00;0,25;0,43;0,2;54;187;18;3.782;0.823;2.960;%7.0
2025-10-12 03:00:00;0,22;0,39;0,19;51;228;18;3.460;0.552;2.909;%6.0
2025-10-12 04:00:00;0,22;0,39;0,19;52;254;18;3.376;0.492;2.883;%6.0
2025-10-12 05:00:00;0,23;0,43;0,2;52;246;17;3.434;0.514;2.921;%6.0
2025-10-12 06:00:00;0,22;0,4;0,19;52;258;18;3.339;0.484;2.856;%6.0
2025-10-12 07:00:00;0,22;0,41;0,19;53;269;18;3.326;0.467;2.859;%6.0
2025-10-12 08:00:00;0,22;0,38;0,19;54;248;18;3.386;0.528;2.858;%6.0
2025-10-12 09:00:00;0,22;0,39;0,19;53;257;18;3.384;0.503;2.881;%6.0
2025-10-12 10:00:00;0,22;0,42;0,19;52;275;18;3.353;0.453;2.900;%6.0
2025-10-12 11:00:00;0,22;0,39;0,19;53;259;18;3.414;0.497;2.917;%6.0
2025-10-12 12:00:00;0,22;0,43;0,19;53;282;18;3.331;0.439;2.892;%6.0
2025-10-12 13:00:00;0,22;0,42;0,19;53;272;18;3.332;0.458;2.874;%6.0
2025-10-12 14:00:00;0,22;0,41;0,19;53;268;18;3.344;0.467;2.877;%6.0
2025-10-12 15:00:00;0,22;0,42;0,19;53;274;18;3.343;0.457;2.886;%6.0
2025-10-12 16:00:00;0,22;0,42;0,19;52;273;18;3.330;0.443;2.887;%6.0
2025-10-12 17:00:00;0,27;0,44;0,24;52;278;18;3.312;0.432;2.880;%6.0
2025-10-12 18:00:00;0,22;0,45;0,19;51;290;18;3.312;0.409;2.902;%6.0
2025-10-12 19:00:00;0,22;0,43;0,19;51;277;18;3.318;0.428;2.890;%8.0
2025-10-12 20:00:00;0,23;0,46;0,2;52;294;18;3.291;0.404;2.888;%16.0
2025-10-12 21:00:00;0,22;0,45;0,19;52;294;18;3.299;0.404;2.896;%6.0
2025-10-12 22:00:00;0,22;0,43;0,19;51;277;18;3.324;0.423;2.901;%6.0
2025-10-12 23:00:00;0,22;0,46;0,19;52;295;18;3.276;0.400;2.876;%6.0
2025-10-13 00:00:00;0,22;0,44;0,19;51;286;18;3.267;0.410;2.857;%6.0
2025-10-13 01:00:00;0,22;0,46;0,19;52;296;18;3.264;0.397;2.867;%6.0
2025-10-13 02:00:00;0,25;0,45;0,2;54;190;18;3.754;0.781;2.973;%7.0
2025-10-13 03:00:00;0,22;0,39;0,19;50;218;18;3.455;0.559;2.897;%6.0
2025-10-13 04:00:00;0,22;0,44;0,19;51;281;18;3.297;0.412;2.885;%6.0
2025-10-13 05:00:00;0,22;0,39;0,19;51;224;17;3.505;0.569;2.936;%6.0
2025-10-13 06:00:00;0,22;0,41;0,19;51;263;18;3.298;0.444;2.853;%6.0
2025-10-13 07:00:00;0,25;0,45;0,22;52;276;18;3.270;0.429;2.841;%6.0
2025-10-13 08:00:00;0,22;0,39;0,19;52;253;18;3.355;0.494;2.862;%6.0
2025-10-13 09:00:00;0,22;0,42;0,19;53;273;18;3.323;0.451;2.871;%6.0
2025-10-13 10:00:00;0,22;0,42;0,19;53;275;18;3.319;0.455;2.864;%6.0
2025-10-13 11:00:00;0,22;0,41;0,19;53;275;18;3.326;0.452;2.874;%6.0
2025-10-13 12:00:00;0,22;0,4;0,19;53;263;18;3.357;0.479;2.879;%6.0
2025-10-13 13:00:00;0,22;0,39;0,19;52;252;18;3.387;0.488;2.899;%6.0
2025-10-13 14:00:00;0,22;0,4;0,19;53;263;18;3.369;0.477;2.891;%6.0
2025-10-13 15:00:00;0,23;0,41;0,2;52;269;18;3.355;0.460;2.895;%11.0
2025-10-13 16:00:00;0,22;0,37;0,19;52;244;18;3.403;0.520;2.883;%11.0
2025-10-13 17:00:00;0,22;0,41;0,19;52;276;18;3.347;0.451;2.897;%6.0
2025-10-13 18:00:00;0,22;0,42;0,19;52;276;18;3.331;0.447;2.883;%6.0
2025-10-13 19:00:00;0,24;0,41;0,21;53;264;18;3.352;0.470;2.882;%6.0
2025-10-13 20:00:00;0,22;0,42;0,19;52;278;18;3.341;0.443;2.898;%6.0
2025-10-13 21:00:00;0,22;0,41;0,19;51;265;18;3.387;0.462;2.924;%6.0
2025-10-13 22:00:00;0,22;0,4;0,19;52;256;18;3.382;0.484;2.898;%6.0
2025-10-13 23:00:00;0,22;0,41;0,19;52;266;18;3.357;0.459;2.899;%6.0
2025-10-14 00:00:00;0,22;0,43;0,19;52;278;18;3.356;0.438;2.918;%6.0
2025-10-14 01:00:00;0,22;0,42;0,19;52;274;18;3.354;0.454;2.900;%6.0
2025-10-14 02:00:00;0,26;0,44;0,21;53;188;17;3.813;0.800;3.013;%7.0
2025-10-14 03:00:00;0,22;0,38;0,19;51;219;18;3.477;0.571;2.906;%6.0
2025-10-14 04:00:00;0,22;0,4;0,19;51;259;18;3.401;0.476;2.925;%6.0
2025-10-14 05:00:00;0,23;0,41;0,19;51;238;17;3.481;0.530;2.951;%6.0
2025-10-14 06:00:00;0,22;0,38;0,19;52;250;18;3.378;0.500;2.878;%6.0
2025-10-14 07:00:00;0,22;0,42;0,19;51;272;18;3.330;0.442;2.888;%6.0
2025-10-14 08:00:00;0,22;0,39;0,19;54;260;18;3.392;0.505;2.886;%6.0
2025-10-14 09:00:00;0,22;0,39;0,19;53;261;18;3.369;0.489;2.880;%6.0
2025-10-14 10:00:00;0,22;0,4;0,19;52;262;18;3.375;0.478;2.897;%6.0
2025-10-14 11:00:00;0,24;0,38;0,21;51;249;18;3.652;0.516;3.136;%8.0
2025-10-14 12:00:00;0,23;0,4;0,2;52;264;18;3.476;0.489;2.987;%17.0
2025-10-14 13:00:00;0,22;0,41;0,19;55;275;19;3.401;0.468;2.933;%6.0
2025-10-14 14:00:00;0,23;0,41;0,2;55;277;20;3.373;0.464;2.909;%7.0
2025-10-14 15:00:00;0,23;0,42;0,2;56;274;20;3.340;0.471;2.869;%7.0
2025-10-14 16:00:00;0,22;0,39;0,2;56;262;20;3.353;0.501;2.852;%6.0
2025-10-14 17:00:00;0,23;0,42;0,2;56;277;20;3.296;0.467;2.829;%6.0
2025-10-14 18:00:00;0,23;0,41;0,2;56;275;20;3.297;0.467;2.830;%6.0
2025-10-14 19:00:00;0,23;0,42;0,2;56;282;20;3.284;0.450;2.834;%6.0
2025-10-14 20:00:00;0,23;0,42;0,2;55;279;20;3.270;0.450;2.821;%6.0
2025-10-14 21:00:00;0,23;0,43;0,2;56;287;20;3.232;0.439;2.793;%7.0
2025-10-14 22:00:00;0,24;0,43;0,21;56;281;20;3.266;0.447;2.819;%7.0
2025-10-14 23:00:00;0,24;0,44;0,2;56;289;20;3.267;0.438;2.829;%17.0
2025-10-15 00:00:00;0,23;0,41;0,2;56;264;20;3.310;0.489;2.821;%7.0
2025-10-15 01:00:00;0,23;0,4;0,2;56;268;20;3.295;0.481;2.814;%6.0
2025-10-15 02:00:00;0,26;0,44;0,21;57;189;19;3.786;0.836;2.950;%7.0
2025-10-15 03:00:00;0,23;0,39;0,2;55;225;20;3.430;0.577;2.853;%7.0
2025-10-15 04:00:00;0,25;0,42;0,23;56;276;20;3.313;0.462;2.851;%7.0
2025-10-15 05:00:00;0,23;0,42;0,2;56;254;20;3.376;0.520;2.856;%7.0
2025-10-15 06:00:00;0,23;0,42;0,2;55;276;20;3.244;0.450;2.794;%7.0
2025-10-15 07:00:00;0,29;0,42;0,26;56;273;20;3.282;0.465;2.817;%7.0
2025-10-15 08:00:00;0,23;0,41;0,2;56;269;20;3.266;0.468;2.798;%6.0
2025-10-15 09:00:00;0,25;0,41;0,22;56;268;20;3.276;0.473;2.803;%6.0
2025-10-15 10:00:00;0,23;0,38;0,2;55;247;20;3.322;0.512;2.810;%10.0
2025-10-15 11:00:00;0,26;0,45;0,23;55;284;21;3.272;0.429;2.843;%15.0
2025-10-15 12:00:00;0,24;0,44;0,21;56;287;20;3.225;0.428;2.797;%6.0
2025-10-15 13:00:00;0,28;0,43;0,25;56;274;21;3.248;0.456;2.792;%6.0
2025-10-15 14:00:00;0,27;0,42;0,25;56;275;20;3.262;0.455;2.807;%6.0
2025-10-15 15:00:00;0,26;0,44;0,23;55;280;20;3.309;0.440;2.869;%7.0
2025-10-15 16:00:00;0,28;0,43;0,26;55;282;20;3.276;0.435;2.840;%7.0
2025-10-15 17:00:00;0,29;0,43;0,27;56;279;21;3.242;0.439;2.803;%7.0
2025-10-15 18:00:00;0,25;0,42;0,23;55;272;20;3.286;0.455;2.831;%7.0
2025-10-15 19:00:00;0,26;0,39;0,23;55;251;20;3.332;0.506;2.826;%7.0
2025-10-15 20:00:00;0,29;0,41;0,27;55;262;20;3.281;0.468;2.814;%16.0
2025-10-15 21:00:00;0,27;0,46;0,25;54;288;20;3.237;0.414;2.823;%8.0
2025-10-15 22:00:00;0,29;0,44;0,26;55;282;20;3.259;0.433;2.826;%7.0
2025-10-15 23:00:00;0,29;0,45;0,26;55;288;20;3.223;0.423;2.800;%7.0
2025-10-16 00:00:00;0,27;0,45;0,24;55;290;20;3.222;0.418;2.804;%6.0
2025-10-16 01:00:00;0,29;0,45;0,26;55;291;20;3.239;0.421;2.818;%6.0
2025-10-16 02:00:00;0,28;0,43;0,23;56;186;19;3.776;0.825;2.951;%7.0
2025-10-16 03:00:00;0,24;0,4;0,21;53;227;20;3.404;0.553;2.851;%7.0
2025-10-16 04:00:00;0,23;0,4;0,2;54;249;20;3.339;0.501;2.837;%6.0
2025-10-16 05:00:00;0,24;0,43;0,2;53;239;19;3.402;0.524;2.878;%6.0
2025-10-16 06:00:00;0,23;0,43;0,2;54;280;19;3.269;0.432;2.837;%6.0
2025-10-16 07:00:00;0,24;0,43;0,2;55;273;20;3.267;0.457;2.810;%15.0
2025-10-16 08:00:00;0,23;0,42;0,2;55;274;20;3.261;0.453;2.808;%9.0
2025-10-16 09:00:00;0,23;0,43;0,2;55;273;20;3.282;0.451;2.831;%7.0
2025-10-16 10:00:00;0,25;0,43;0,22;55;279;20;3.285;0.442;2.843;%6.0
