Gaziemir IZMTOCDELLAPP01;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-31 23:00:00;1,27;1,37;1,08;336;497;30;12.240;8.011;4.229;%36.0
2025-11-01 00:00:00;1,12;1,26;0,86;335;497;29;12.260;8.030;4.229;%33.0
2025-11-01 01:00:00;1,2;1,32;0,98;333;493;29;12.311;8.078;4.233;%34.0
2025-11-01 02:00:00;1,33;1,42;1,16;336;497;27;12.216;8.018;4.197;%37.0
2025-11-01 03:00:00;1,1;1,25;0,82;333;496;27;12.297;8.043;4.254;%31.0
2025-11-01 04:00:00;1,04;1,1;0,94;335;496;25;227.277;149.265;78.012;%57.0
2025-11-01 05:00:00;1,12;1,21;0,94;332;488;24;24.233;16.058;8.175;%69.0
2025-11-01 06:00:00;1,1;1,19;0,91;336;498;24;23.890;15.709;8.181;%67.0
2025-11-01 07:00:00;1,07;1,18;0,87;335;499;25;23.956;15.704;8.252;%66.0
2025-11-01 08:00:00;1,1;1,19;0,92;335;498;26;23.984;15.714;8.270;%68.0
2025-11-01 09:00:00;1,1;1,2;0,93;335;498;26;23.997;15.706;8.292;%68.0
2025-11-01 10:00:00;1,19;1,26;1,06;336;498;27;23.946;15.700;8.246;%71.0
2025-11-01 11:00:00;1,24;1,3;1,12;336;498;28;23.939;15.689;8.250;%71.0
2025-11-01 12:00:00;1,25;1,31;1,14;336;499;28;23.981;15.684;8.297;%71.0
2025-11-01 13:00:00;1,27;1,32;1,19;335;498;29;24.042;15.677;8.366;%72.0
2025-11-01 14:00:00;1,29;1,34;1,21;335;498;29;24.029;15.675;8.354;%72.0
2025-11-01 15:00:00;1,31;1,35;1,23;335;498;29;24.034;15.652;8.381;%72.0
2025-11-01 16:00:00;1,32;1,36;1,25;336;498;29;23.953;15.645;8.308;%73.0
2025-11-01 17:00:00;1,23;1,3;1,09;335;498;30;23.985;15.661;8.324;%69.0
2025-11-01 18:00:00;1,15;1,23;0,99;335;498;29;24.031;15.687;8.344;%67.0
2025-11-01 19:00:00;1,13;1,22;0,96;335;498;29;24.059;15.711;8.348;%65.0
2025-11-01 20:00:00;1,25;1,32;1,12;335;498;29;23.875;15.582;8.293;%60.0
2025-11-01 21:00:00;1,18;1,26;1,03;336;498;29;23.905;15.629;8.276;%46.0
2025-11-01 22:00:00;1,03;1,16;0,8;337;498;28;22.662;14.865;7.797;%34.0
2025-11-01 23:00:00;1,22;1,32;1,02;336;498;29;13.896;9.095;4.801;%36.0
2025-11-02 00:00:00;1,16;1,28;0,93;335;496;29;12.275;8.033;4.242;%33.0
2025-11-02 01:00:00;1,23;1,34;1,02;334;493;29;12.301;8.078;4.223;%34.0
2025-11-02 02:00:00;1,2;1,31;0,98;337;497;28;12.200;8.026;4.174;%35.0
2025-11-02 03:00:00;1,07;1,22;0,79;335;495;27;12.273;8.060;4.213;%31.0
2025-11-02 04:00:00;1,38;1,34;1,47;328;481;27;12.468;8.287;4.181;%36.0
2025-11-02 05:00:00;1,03;1,18;0,72;334;493;26;12.265;8.086;4.179;%30.0
2025-11-02 06:00:00;1,1;1,23;0,85;335;496;26;12.227;8.033;4.194;%33.0
2025-11-02 07:00:00;1,2;1,32;0,97;334;498;26;12.245;8.004;4.241;%35.0
2025-11-02 08:00:00;1,09;1,23;0,81;335;497;27;12.240;8.014;4.226;%32.0
2025-11-02 09:00:00;1,18;1,3;0,96;336;497;27;12.218;8.008;4.210;%35.0
2025-11-02 10:00:00;1,11;1,25;0,86;336;497;28;12.197;8.011;4.186;%33.0
2025-11-02 11:00:00;1,13;1,26;0,9;335;497;29;12.245;8.012;4.233;%33.0
2025-11-02 12:00:00;1,29;1,38;1,12;335;497;30;12.261;8.012;4.249;%37.0
2025-11-02 13:00:00;1,15;1,28;0,91;335;497;31;12.298;8.024;4.274;%34.0
2025-11-02 14:00:00;1,33;1,42;1,16;335;497;31;12.275;8.000;4.275;%37.0
2025-11-02 15:00:00;1,16;1,29;0,91;335;497;31;12.295;8.004;4.292;%33.0
2025-11-02 16:00:00;1,41;1,48;1,28;336;497;32;12.253;8.005;4.248;%38.0
2025-11-02 17:00:00;1,16;1,29;0,91;336;497;32;12.269;8.016;4.253;%33.0
2025-11-02 18:00:00;1,01;1,08;0,87;335;496;25;247.664;162.824;84.840;%45.0
2025-11-02 19:00:00;1,1;1,2;0,91;335;498;29;24.045;15.716;8.329;%65.0
2025-11-02 20:00:00;1,2;1,27;1,08;335;498;28;24.024;15.693;8.331;%71.0
2025-11-02 21:00:00;1,04;1,15;0,82;335;498;28;24.072;15.705;8.367;%62.0
2025-11-02 22:00:00;1,17;1,25;1,01;336;498;28;23.943;15.686;8.257;%68.0
2025-11-02 23:00:00;1,07;1,18;0,85;336;499;27;23.981;15.708;8.273;%63.0
2025-11-03 00:00:00;1,23;1,3;1,08;335;498;26;23.915;15.643;8.272;%70.0
2025-11-03 01:00:00;1,03;1,15;0,79;333;494;26;24.120;15.835;8.286;%59.0
2025-11-03 02:00:00;1,17;1,26;1,01;336;499;25;23.947;15.709;8.238;%69.0
2025-11-03 03:00:00;0,98;1,12;0,71;334;497;25;24.093;15.770;8.323;%59.0
2025-11-03 04:00:00;1,36;1,27;1,55;325;472;25;24.731;16.562;8.170;%72.0
2025-11-03 05:00:00;0,98;1,11;0,72;331;488;24;24.258;16.067;8.191;%60.0
2025-11-03 06:00:00;1,08;1,19;0,88;336;498;24;23.897;15.714;8.183;%65.0
2025-11-03 07:00:00;1,01;1,14;0,77;335;498;25;23.960;15.723;8.236;%61.0
2025-11-03 08:00:00;1,13;1,22;0,96;335;498;26;24.024;15.724;8.301;%68.0
2025-11-03 09:00:00;1,06;1,17;0,86;335;498;27;24.031;15.707;8.324;%62.0
2025-11-03 10:00:00;1,13;1,22;0,97;337;499;28;23.751;15.585;8.166;%55.0
2025-11-03 11:00:00;1,04;1,15;0,83;336;498;28;24.007;15.713;8.295;%40.0
2025-11-03 12:00:00;;;;;;;;;;
