Adana ADNTOCDELLAPP03;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-31 13:00:00;2,4;0,4;16,57;494;529;248;0.180;0.158;0.022;%1.0
2025-10-31 14:00:00;2,09;0,4;14,53;497;529;263;0.180;0.158;0.021;%1.0
2025-10-31 15:00:00;2,69;0,4;20,18;499;529;277;0.179;0.159;0.021;%1.0
2025-10-31 16:00:00;2,17;0,4;15,38;499;528;277;0.179;0.158;0.021;%1.0
2025-10-31 17:00:00;2,17;0,4;15,08;498;528;276;0.180;0.158;0.022;%1.0
2025-10-31 18:00:00;1,7;0,4;10,51;493;529;253;0.181;0.158;0.023;%1.0
2025-10-31 19:00:00;1,4;0,4;7,54;487;528;230;0.184;0.158;0.026;%1.0
2025-10-31 20:00:00;1,95;0,4;11,57;488;528;237;0.184;0.158;0.026;%1.0
2025-10-31 21:00:00;2,26;0,4;13,44;488;528;244;0.185;0.158;0.026;%1.0
2025-10-31 22:00:00;2,81;0,4;16,62;487;528;250;0.186;0.159;0.028;%1.0
2025-10-31 23:00:00;2;0,41;10,93;485;528;242;0.186;0.158;0.028;%1.0
2025-11-01 00:00:00;1,57;0,4;8,5;486;528;236;0.185;0.158;0.027;%1.0
2025-11-01 01:00:00;2,46;0,4;15,38;486;529;220;0.183;0.158;0.025;%1.0
2025-11-01 02:00:00;1,78;0,4;10,74;483;529;184;0.182;0.158;0.024;%1.0
2025-11-01 03:00:00;0,95;0,4;4,84;482;528;150;0.181;0.158;0.022;%1.0
2025-11-01 04:00:00;0,66;0,39;2,65;481;528;124;0.180;0.158;0.021;%1.0
2025-11-01 05:00:00;0,43;0,39;0,77;483;528;112;0.178;0.158;0.019;%1.0
2025-11-01 06:00:00;0,46;0,39;1,01;483;528;105;0.177;0.158;0.019;%1.0
2025-11-01 07:00:00;0,45;0,39;0,86;481;528;109;0.178;0.158;0.020;%1.0
2025-11-01 08:00:00;0,43;0,4;0,64;480;528;130;0.179;0.158;0.021;%1.0
2025-11-01 09:00:00;0,83;0,4;3,84;481;527;155;0.182;0.159;0.023;%1.0
2025-11-01 10:00:00;1,07;0,4;5,74;485;528;183;0.182;0.159;0.023;%1.0
2025-11-01 11:00:00;0,95;0,4;4,63;485;528;202;0.182;0.159;0.024;%1.0
2025-11-01 12:00:00;2,04;0,4;12,56;486;529;211;0.182;0.158;0.025;%1.0
2025-11-01 13:00:00;1,62;0,4;9,28;487;529;223;0.182;0.157;0.025;%1.0
2025-11-01 14:00:00;2,34;0,4;14,32;486;528;227;0.184;0.159;0.026;%1.0
2025-11-01 15:00:00;2,18;0,4;12,96;486;528;228;0.184;0.158;0.026;%1.0
2025-11-01 16:00:00;2,06;0,4;12,14;486;528;230;0.185;0.159;0.026;%1.0
2025-11-01 17:00:00;2,48;0,4;15,1;486;529;229;0.185;0.159;0.026;%1.0
2025-11-01 18:00:00;2,4;0,41;14,55;486;528;228;0.184;0.158;0.026;%1.0
2025-11-01 19:00:00;1,96;0,4;11,35;486;528;231;0.184;0.158;0.026;%1.0
2025-11-01 20:00:00;1,49;0,4;7,92;486;528;239;0.185;0.158;0.027;%1.0
2025-11-01 21:00:00;2,69;0,4;15,73;486;529;245;0.184;0.157;0.028;%1.0
2025-11-01 22:00:00;2,34;0,41;12,64;481;528;230;0.187;0.157;0.030;%1.0
2025-11-01 23:00:00;2,16;0,41;10;466;528;188;0.189;0.155;0.035;%0.0
2025-11-02 00:00:00;1,57;0,41;8,28;485;530;220;0.093;0.079;0.014;%0.0
2025-11-02 01:00:00;2,26;0,4;13,53;483;530;200;0.092;0.079;0.013;%0.0
2025-11-02 02:00:00;1,59;0,4;9,27;485;527;211;0.373;0.323;0.050;%1.0
2025-11-02 03:00:00;0,7;0,4;2,81;481;528;154;0.181;0.158;0.023;%1.0
2025-11-02 04:00:00;0,68;0,4;2,79;480;528;129;0.180;0.158;0.022;%1.0
2025-11-02 05:00:00;0,43;0,4;0,71;483;528;116;0.178;0.158;0.020;%1.0
2025-11-02 06:00:00;0,41;0,4;0,55;483;528;106;0.178;0.159;0.019;%1.0
2025-11-02 07:00:00;0,41;0,4;0,55;481;528;108;0.178;0.158;0.020;%1.0
2025-11-02 08:00:00;0,5;0,4;1,25;481;528;123;0.179;0.158;0.021;%1.0
2025-11-02 09:00:00;0,61;0,4;2,12;481;528;144;0.181;0.158;0.022;%1.0
2025-11-02 10:00:00;1,07;0,4;5,66;482;528;167;0.181;0.158;0.023;%1.0
2025-11-02 11:00:00;1,07;0,4;5,63;484;528;190;0.182;0.158;0.023;%1.0
2025-11-02 12:00:00;1,48;0,4;8,61;486;529;202;0.183;0.158;0.024;%1.0
2025-11-02 13:00:00;1,51;0,4;8,56;485;528;213;0.184;0.159;0.025;%1.0
2025-11-02 14:00:00;2,34;0,4;14,44;486;528;221;0.184;0.158;0.025;%1.0
2025-11-02 15:00:00;2,11;0,4;12,56;485;528;224;0.184;0.158;0.026;%1.0
2025-11-02 16:00:00;2,08;0,4;12,25;484;527;223;0.184;0.158;0.026;%1.0
2025-11-02 17:00:00;2,23;0,4;13,35;485;528;223;0.184;0.158;0.026;%1.0
2025-11-02 18:00:00;2,57;0,4;15,88;485;528;223;0.185;0.159;0.026;%1.0
2025-11-02 19:00:00;1,51;0,4;8,25;485;528;225;0.185;0.159;0.026;%1.0
2025-11-02 20:00:00;2;0,4;11,52;485;528;233;0.185;0.159;0.027;%1.0
2025-11-02 21:00:00;1,78;0,4;9,8;486;528;239;0.186;0.158;0.027;%1.0
2025-11-02 22:00:00;1,89;0,4;10,47;485;528;240;0.186;0.158;0.027;%1.0
2025-11-02 23:00:00;2,05;0,4;11,8;485;527;235;0.185;0.158;0.027;%1.0
2025-11-03 00:00:00;1,36;0,4;7,11;483;527;220;0.185;0.159;0.026;%1.0
2025-11-03 01:00:00;1,35;0,4;7,44;482;527;199;0.184;0.159;0.025;%1.0
2025-11-03 02:00:00;1,23;0,4;6,76;479;526;169;0.183;0.159;0.024;%1.0
2025-11-03 03:00:00;1,45;0,4;8,96;480;528;142;0.180;0.158;0.022;%0.0
2025-11-03 04:00:00;0,64;0,39;2,48;479;527;121;0.180;0.159;0.021;%0.0
2025-11-03 05:00:00;0,72;0,39;3,18;481;528;120;0.144;0.127;0.017;%0.0
2025-11-03 06:00:00;0,45;0,4;0,78;479;528;88;0.089;0.079;0.010;%0.0
2025-11-03 07:00:00;0,46;0,39;0,96;478;530;94;0.089;0.079;0.011;%0.0
2025-11-03 08:00:00;0,43;0,4;0,64;478;530;121;0.091;0.079;0.012;%0.0
2025-11-03 09:00:00;0,58;0,4;1,83;481;529;161;0.091;0.079;0.012;%0.0
2025-11-03 10:00:00;;;;;;;;;;
