Gaziemir IZMTOCDELLAPP04;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-06 13:00:00;0,34;0,38;0,2;402;524;13;0.908;0.691;0.217;%2.0
2025-10-06 14:00:00;0,34;0,38;0,2;402;525;13;0.908;0.689;0.219;%2.0
2025-10-06 15:00:00;0,34;0,38;0,2;402;525;13;0.907;0.690;0.217;%2.0
2025-10-06 16:00:00;0,34;0,38;0,2;402;525;13;0.907;0.689;0.218;%2.0
2025-10-06 17:00:00;0,34;0,39;0,21;402;525;13;0.907;0.689;0.218;%2.0
2025-10-06 18:00:00;0,34;0,38;0,2;393;525;13;0.926;0.688;0.238;%2.0
2025-10-06 19:00:00;0,34;0,38;0,2;402;525;12;0.907;0.689;0.218;%2.0
2025-10-06 20:00:00;0,34;0,38;0,2;403;525;12;0.905;0.689;0.216;%2.0
2025-10-06 21:00:00;0,34;0,39;0,2;405;525;10;0.898;0.689;0.209;%2.0
2025-10-06 22:00:00;0,34;0,38;0,19;404;525;9;0.899;0.689;0.210;%2.0
2025-10-06 23:00:00;0,34;0,38;0,19;404;525;8;0.899;0.689;0.210;%2.0
2025-10-07 00:00:00;0,33;0,38;0,18;405;525;8;0.898;0.689;0.209;%2.0
2025-10-07 01:00:00;0,33;0,38;0,18;405;525;7;0.898;0.689;0.208;%2.0
2025-10-07 02:00:00;0,34;0,38;0,18;406;525;7;0.892;0.689;0.203;%2.0
2025-10-07 03:00:00;0,34;0,38;0,18;407;525;7;0.893;0.690;0.203;%2.0
2025-10-07 04:00:00;0,34;0,38;0,21;407;525;13;0.896;0.690;0.206;%2.0
2025-10-07 05:00:00;0,34;0,38;0,18;406;525;6;0.895;0.690;0.206;%2.0
2025-10-07 06:00:00;0,34;0,38;0,18;408;525;6;0.890;0.689;0.201;%2.0
2025-10-07 07:00:00;0,33;0,38;0,18;392;525;6;0.926;0.689;0.237;%2.0
2025-10-07 08:00:00;0,34;0,38;0,18;406;524;7;0.896;0.690;0.206;%2.0
2025-10-07 09:00:00;0,34;0,38;0,19;405;525;9;0.897;0.689;0.207;%2.0
2025-10-07 10:00:00;0,34;0,38;0,19;405;525;10;0.897;0.689;0.209;%2.0
2025-10-07 11:00:00;0,34;0,38;0,2;404;525;11;0.901;0.689;0.212;%2.0
2025-10-07 12:00:00;0,34;0,38;0,2;403;525;12;0.905;0.690;0.214;%2.0
2025-10-07 13:00:00;0,34;0,38;0,2;403;525;12;0.905;0.689;0.215;%2.0
2025-10-07 14:00:00;0,34;0,39;0,2;403;525;13;0.905;0.689;0.216;%2.0
2025-10-07 15:00:00;0,34;0,38;0,2;402;525;13;0.908;0.690;0.218;%2.0
2025-10-07 16:00:00;0,34;0,38;0,2;402;525;13;0.907;0.689;0.218;%2.0
2025-10-07 17:00:00;0,34;0,38;0,2;402;525;13;0.906;0.689;0.217;%2.0
2025-10-07 18:00:00;0,34;0,38;0,2;392;525;12;0.929;0.689;0.240;%2.0
2025-10-07 19:00:00;0,34;0,38;0,2;402;525;12;0.905;0.689;0.215;%2.0
2025-10-07 20:00:00;0,34;0,39;0,2;403;525;11;0.904;0.689;0.215;%2.0
2025-10-07 21:00:00;0,34;0,39;0,2;404;525;10;0.902;0.690;0.211;%2.0
2025-10-07 22:00:00;0,34;0,39;0,19;405;525;9;0.898;0.689;0.209;%2.0
2025-10-07 23:00:00;0,34;0,39;0,19;406;525;8;0.895;0.689;0.206;%2.0
2025-10-08 00:00:00;0,34;0,38;0,18;408;525;8;0.892;0.689;0.202;%2.0
2025-10-08 01:00:00;0,34;0,38;0,18;407;525;7;0.891;0.689;0.203;%2.0
2025-10-08 02:00:00;0,34;0,38;0,18;406;524;7;0.894;0.690;0.204;%2.0
2025-10-08 03:00:00;0,34;0,38;0,18;406;525;7;0.893;0.689;0.204;%2.0
2025-10-08 04:00:00;0,34;0,38;0,21;408;525;13;0.894;0.690;0.205;%2.0
2025-10-08 05:00:00;0,34;0,38;0,18;406;525;6;0.896;0.690;0.206;%2.0
2025-10-08 06:00:00;0,33;0,38;0,18;407;525;6;0.892;0.689;0.203;%2.0
2025-10-08 07:00:00;0,33;0,38;0,18;390;525;6;0.931;0.689;0.242;%2.0
2025-10-08 08:00:00;0,34;0,38;0,19;406;524;7;0.895;0.691;0.205;%2.0
2025-10-08 09:00:00;0,34;0,38;0,19;405;524;9;0.898;0.691;0.207;%2.0
2025-10-08 10:00:00;0,34;0,38;0,19;405;524;10;0.898;0.689;0.209;%2.0
2025-10-08 11:00:00;0,34;0,38;0,2;404;525;11;0.901;0.689;0.212;%2.0
2025-10-08 12:00:00;0,34;0,38;0,2;407;525;12;0.896;0.690;0.206;%2.0
2025-10-08 13:00:00;0,34;0,38;0,21;408;525;13;0.893;0.689;0.204;%2.0
2025-10-08 14:00:00;0,34;0,38;0,2;404;524;13;0.903;0.691;0.212;%2.0
2025-10-08 15:00:00;0,34;0,38;0,2;403;524;13;0.905;0.691;0.215;%2.0
2025-10-08 16:00:00;0,34;0,39;0,21;406;525;13;0.897;0.688;0.208;%2.0
2025-10-08 17:00:00;0,34;0,38;0,21;409;525;14;0.892;0.689;0.203;%2.0
2025-10-08 18:00:00;0,34;0,39;0,21;407;525;13;0.895;0.689;0.206;%2.0
2025-10-08 19:00:00;0,34;0,38;0,21;410;525;13;0.887;0.688;0.198;%2.0
2025-10-08 20:00:00;0,34;0,38;0,2;406;525;13;0.897;0.689;0.208;%2.0
2025-10-08 21:00:00;0,34;0,38;0,2;409;525;12;0.891;0.690;0.201;%2.0
2025-10-08 22:00:00;0,34;0,39;0,21;409;524;14;0.891;0.689;0.201;%2.0
2025-10-08 23:00:00;0,35;0,39;0,2;412;525;12;0.884;0.690;0.195;%2.0
2025-10-09 00:00:00;0,33;0,38;0,19;398;525;9;0.914;0.690;0.224;%2.0
2025-10-09 01:00:00;0,34;0,38;0,19;405;524;10;0.897;0.690;0.207;%2.0
2025-10-09 02:00:00;0,33;0,38;0,19;406;525;8;0.894;0.689;0.205;%2.0
2025-10-09 03:00:00;0,34;0,39;0,19;407;525;10;0.895;0.689;0.206;%2.0
2025-10-09 04:00:00;0,34;0,38;0,22;405;525;15;0.900;0.689;0.211;%2.0
2025-10-09 05:00:00;0,34;0,38;0,19;406;525;9;0.896;0.690;0.206;%2.0
2025-10-09 06:00:00;0,34;0,38;0,18;406;525;8;0.895;0.689;0.206;%2.0
2025-10-09 07:00:00;0,33;0,39;0,19;389;523;9;0.935;0.691;0.243;%2.0
2025-10-09 08:00:00;0,34;0,39;0,19;405;524;9;0.898;0.691;0.208;%2.0
2025-10-09 09:00:00;0,35;0,39;0,22;405;523;17;0.903;0.692;0.211;%2.0
2025-10-09 10:00:00;0,34;0,38;0,2;404;524;12;0.901;0.689;0.212;%2.0
2025-10-09 11:00:00;0,34;0,38;0,21;403;525;14;0.905;0.689;0.216;%2.0
2025-10-09 12:00:00;0,34;0,38;0,2;401;521;14;0.914;0.698;0.215;%2.0
2025-10-09 13:00:00;0,34;0,38;0,21;403;525;15;0.906;0.689;0.218;%2.0
2025-10-09 14:00:00;0,34;0,38;0,21;403;525;14;0.906;0.689;0.217;%2.0
2025-10-09 15:00:00;0,35;0,38;0,22;403;523;18;0.908;0.694;0.214;%2.0
2025-10-09 16:00:00;0,34;0,38;0,21;404;524;15;0.903;0.692;0.212;%2.0
2025-10-09 17:00:00;0,35;0,39;0,21;405;524;16;0.903;0.692;0.211;%2.0
2025-10-09 18:00:00;0,34;0,38;0,21;392;522;14;0.933;0.695;0.238;%2.0
2025-10-09 19:00:00;0,35;0,38;0,22;405;523;18;0.903;0.692;0.211;%2.0
2025-10-09 20:00:00;0,34;0,39;0,21;405;525;13;0.900;0.689;0.210;%2.0
2025-10-09 21:00:00;0,34;0,38;0,21;405;524;13;0.900;0.691;0.210;%2.0
2025-10-09 22:00:00;0,34;0,38;0,2;406;525;11;0.897;0.688;0.208;%2.0
2025-10-09 23:00:00;0,34;0,38;0,2;407;525;11;0.894;0.689;0.205;%2.0
2025-10-10 00:00:00;0,34;0,39;0,19;408;525;9;0.892;0.689;0.203;%2.0
2025-10-10 01:00:00;0,34;0,38;0,2;406;525;13;0.898;0.689;0.209;%2.0
2025-10-10 02:00:00;0,34;0,38;0,19;406;524;8;0.894;0.690;0.204;%2.0
2025-10-10 03:00:00;0,34;0,38;0,22;406;523;17;0.901;0.693;0.208;%2.0
2025-10-10 04:00:00;0,34;0,38;0,22;407;525;15;0.896;0.689;0.207;%2.0
2025-10-10 05:00:00;0,34;0,38;0,19;409;525;9;0.890;0.689;0.200;%2.0
2025-10-10 06:00:00;0,34;0,38;0,19;409;525;8;0.889;0.689;0.200;%2.0
2025-10-10 07:00:00;0,33;0,38;0,19;391;525;9;0.932;0.690;0.242;%2.0
2025-10-10 08:00:00;0,33;0,38;0,19;405;524;9;0.898;0.691;0.207;%2.0
2025-10-10 09:00:00;0,34;0,38;0,21;407;525;14;0.896;0.689;0.206;%2.0
2025-10-10 10:00:00;0,34;0,38;0,2;408;525;12;0.892;0.689;0.203;%2.0
2025-10-10 11:00:00;0,34;0,38;0,21;408;525;14;0.894;0.689;0.205;%2.0
2025-10-10 12:00:00;0,34;0,38;0,21;405;525;14;0.901;0.689;0.212;%2.0
2025-10-10 13:00:00;0,34;0,38;0,21;408;525;15;0.895;0.689;0.206;%2.0
2025-10-10 14:00:00;0,34;0,39;0,21;407;523;14;0.899;0.693;0.205;%2.0
2025-10-10 15:00:00;0,35;0,39;0,21;408;525;13;0.893;0.689;0.204;%2.0
2025-10-10 16:00:00;0,34;0,38;0,21;408;525;13;0.895;0.690;0.205;%2.0
2025-10-10 17:00:00;0,34;0,38;0,21;408;525;14;0.895;0.690;0.205;%2.0
2025-10-10 18:00:00;0,34;0,38;0,21;406;525;13;0.896;0.688;0.208;%2.0
2025-10-10 19:00:00;0,34;0,38;0,2;409;525;13;0.892;0.689;0.203;%2.0
2025-10-10 20:00:00;0,34;0,38;0,2;407;525;12;0.895;0.689;0.206;%2.0
2025-10-10 21:00:00;0,34;0,39;0,2;409;525;11;0.889;0.689;0.200;%2.0
2025-10-10 22:00:00;0,34;0,38;0,19;414;525;10;0.877;0.689;0.188;%2.0
2025-10-10 23:00:00;0,34;0,38;0,19;408;525;9;0.890;0.689;0.202;%2.0
2025-10-11 00:00:00;0,34;0,38;0,19;409;525;8;0.888;0.689;0.199;%2.0
2025-10-11 01:00:00;0,34;0,38;0,18;408;525;7;0.890;0.690;0.200;%2.0
2025-10-11 02:00:00;0,34;0,39;0,18;411;525;7;0.884;0.689;0.195;%2.0
2025-10-11 03:00:00;0,34;0,38;0,18;411;525;7;0.883;0.690;0.193;%2.0
2025-10-11 04:00:00;0,34;0,38;0,21;407;518;14;0.896;0.698;0.197;%2.0
2025-10-11 05:00:00;0,34;0,38;0,18;410;525;6;0.884;0.689;0.195;%2.0
2025-10-11 06:00:00;0,34;0,38;0,18;411;524;6;0.881;0.689;0.192;%2.0
2025-10-11 07:00:00;0,33;0,38;0,18;395;525;6;0.920;0.690;0.230;%2.0
2025-10-11 08:00:00;0,34;0,38;0,18;411;524;7;0.884;0.690;0.194;%2.0
2025-10-11 09:00:00;0,34;0,38;0,18;410;524;8;0.886;0.690;0.196;%2.0
2025-10-11 10:00:00;0,34;0,38;0,19;408;525;9;0.893;0.690;0.203;%2.0
2025-10-11 11:00:00;0,34;0,38;0,19;407;525;10;0.893;0.689;0.204;%2.0
2025-10-11 12:00:00;0,34;0,38;0,2;409;525;11;0.889;0.689;0.200;%2.0
2025-10-11 13:00:00;0,34;0,38;0,2;407;525;12;0.894;0.689;0.205;%2.0
2025-10-11 14:00:00;0,34;0,38;0,2;410;525;12;0.888;0.688;0.200;%2.0
2025-10-11 15:00:00;0,34;0,38;0,2;408;525;12;0.894;0.690;0.204;%2.0
2025-10-11 16:00:00;0,34;0,38;0,2;408;525;12;0.893;0.690;0.203;%2.0
2025-10-11 17:00:00;0,34;0,38;0,2;409;525;12;0.890;0.688;0.202;%2.0
2025-10-11 18:00:00;0,35;0,39;0,2;409;525;12;0.891;0.690;0.201;%2.0
2025-10-11 19:00:00;0,34;0,38;0,2;409;525;12;0.892;0.690;0.202;%2.0
2025-10-11 20:00:00;0,34;0,38;0,2;409;525;11;0.889;0.689;0.200;%2.0
2025-10-11 21:00:00;0,35;0,39;0,19;409;525;10;0.889;0.689;0.200;%2.0
2025-10-11 22:00:00;0,35;0,39;0,19;409;525;9;0.888;0.689;0.199;%2.0
2025-10-11 23:00:00;0,34;0,39;0,19;406;525;8;0.896;0.689;0.207;%2.0
2025-10-12 00:00:00;0,34;0,39;0,18;396;525;8;0.919;0.690;0.229;%2.0
2025-10-12 01:00:00;0,34;0,38;0,18;403;525;8;0.902;0.690;0.212;%2.0
2025-10-12 02:00:00;0,34;0,39;0,18;405;525;7;0.896;0.689;0.206;%2.0
2025-10-12 03:00:00;0,34;0,39;0,18;405;525;7;0.897;0.689;0.207;%2.0
2025-10-12 04:00:00;0,34;0,38;0,21;405;525;13;0.900;0.690;0.210;%2.0
2025-10-12 05:00:00;0,34;0,38;0,18;406;525;7;0.895;0.689;0.206;%2.0
2025-10-12 06:00:00;0,34;0,38;0,18;406;525;6;0.894;0.689;0.205;%2.0
2025-10-12 07:00:00;0,33;0,38;0,18;392;525;6;0.927;0.689;0.239;%2.0
2025-10-12 08:00:00;0,34;0,38;0,18;406;524;7;0.894;0.690;0.204;%2.0
2025-10-12 09:00:00;0,34;0,39;0,18;406;525;7;0.896;0.690;0.207;%2.0
2025-10-12 10:00:00;0,34;0,39;0,19;407;525;8;0.894;0.690;0.203;%2.0
2025-10-12 11:00:00;0,34;0,38;0,19;405;525;8;0.897;0.689;0.208;%2.0
2025-10-12 12:00:00;0,34;0,38;0,19;405;525;9;0.898;0.689;0.209;%2.0
2025-10-12 13:00:00;0,34;0,38;0,19;407;525;10;0.894;0.688;0.205;%2.0
2025-10-12 14:00:00;0,34;0,38;0,19;406;525;10;0.896;0.688;0.208;%2.0
2025-10-12 15:00:00;0,34;0,38;0,2;404;525;10;0.902;0.689;0.212;%2.0
2025-10-12 16:00:00;0,34;0,38;0,2;404;525;10;0.902;0.690;0.213;%2.0
2025-10-12 17:00:00;0,34;0,38;0,2;404;525;10;0.900;0.689;0.212;%2.0
2025-10-12 18:00:00;0,34;0,38;0,19;396;525;11;0.921;0.690;0.231;%2.0
2025-10-12 19:00:00;0,34;0,38;0,2;409;525;11;0.890;0.690;0.200;%2.0
2025-10-12 20:00:00;0,34;0,38;0,2;409;525;11;0.889;0.689;0.200;%2.0
2025-10-12 21:00:00;0,34;0,38;0,2;410;525;10;0.886;0.689;0.198;%2.0
2025-10-12 22:00:00;0,34;0,38;0,19;410;525;9;0.887;0.688;0.199;%2.0
2025-10-12 23:00:00;0,34;0,38;0,19;409;525;8;0.888;0.689;0.199;%2.0
2025-10-13 00:00:00;0,34;0,39;0,19;412;524;8;0.882;0.690;0.192;%2.0
2025-10-13 01:00:00;0,34;0,38;0,19;410;525;7;0.886;0.689;0.197;%2.0
2025-10-13 02:00:00;0,34;0,38;0,18;412;525;7;0.882;0.689;0.192;%2.0
2025-10-13 03:00:00;0,34;0,38;0,18;409;525;7;0.889;0.690;0.199;%2.0
2025-10-13 04:00:00;0,34;0,38;0,22;410;525;14;0.889;0.689;0.200;%2.0
2025-10-13 05:00:00;0,34;0,38;0,18;409;525;7;0.887;0.689;0.198;%2.0
2025-10-13 06:00:00;0,34;0,38;0,18;410;525;6;0.886;0.689;0.197;%2.0
2025-10-13 07:00:00;0,33;0,38;0,18;392;525;6;0.926;0.689;0.237;%2.0
2025-10-13 08:00:00;0,34;0,38;0,19;409;524;7;0.887;0.690;0.197;%2.0
2025-10-13 09:00:00;0,34;0,38;0,19;407;525;9;0.893;0.690;0.203;%2.0
2025-10-13 10:00:00;0,34;0,38;0,2;408;524;10;0.892;0.690;0.203;%2.0
2025-10-13 11:00:00;0,34;0,38;0,2;407;524;11;0.896;0.691;0.205;%2.0
2025-10-13 12:00:00;0,34;0,38;0,2;407;524;12;0.895;0.690;0.205;%2.0
2025-10-13 13:00:00;0,34;0,38;0,21;407;524;13;0.895;0.689;0.205;%2.0
2025-10-13 14:00:00;0,34;0,38;0,21;408;525;13;0.893;0.689;0.204;%2.0
2025-10-13 15:00:00;0,35;0,39;0,21;409;525;13;0.892;0.689;0.203;%2.0
2025-10-13 16:00:00;0,34;0,38;0,21;407;525;13;0.896;0.689;0.207;%2.0
2025-10-13 17:00:00;0,35;0,39;0,21;409;525;14;0.892;0.689;0.203;%2.0
2025-10-13 18:00:00;0,34;0,38;0,21;397;524;13;0.919;0.691;0.228;%2.0
2025-10-13 19:00:00;0,34;0,38;0,21;407;525;12;0.895;0.690;0.205;%2.0
2025-10-13 20:00:00;0,34;0,38;0,2;407;525;12;0.896;0.689;0.207;%2.0
2025-10-13 21:00:00;0,34;0,39;0,2;410;523;10;0.886;0.690;0.196;%2.0
2025-10-13 22:00:00;0,34;0,39;0,19;409;525;9;0.889;0.689;0.200;%2.0
2025-10-13 23:00:00;0,34;0,39;0,19;409;525;8;0.890;0.689;0.200;%2.0
2025-10-14 00:00:00;0,34;0,39;0,19;408;524;8;0.889;0.690;0.199;%2.0
2025-10-14 01:00:00;0,34;0,38;0,19;409;524;7;0.887;0.690;0.197;%2.0
2025-10-14 02:00:00;0,34;0,38;0,18;409;524;7;0.887;0.690;0.197;%2.0
2025-10-14 03:00:00;0,34;0,38;0,18;409;524;7;0.889;0.691;0.197;%2.0
2025-10-14 04:00:00;0,34;0,38;0,22;410;525;14;0.891;0.690;0.201;%2.0
2025-10-14 05:00:00;0,34;0,38;0,18;408;525;7;0.888;0.689;0.199;%2.0
2025-10-14 06:00:00;0,34;0,38;0,18;409;525;6;0.886;0.689;0.197;%2.0
2025-10-14 07:00:00;0,33;0,38;0,18;393;525;6;0.924;0.689;0.235;%2.0
2025-10-14 08:00:00;0,34;0,38;0,19;409;524;7;0.889;0.690;0.199;%2.0
2025-10-14 09:00:00;0,34;0,38;0,19;408;525;9;0.891;0.689;0.202;%2.0
2025-10-14 10:00:00;0,34;0,38;0,19;407;524;10;0.895;0.691;0.204;%2.0
2025-10-14 11:00:00;0,34;0,38;0,2;408;525;11;0.893;0.690;0.203;%2.0
2025-10-14 12:00:00;0,35;0,39;0,2;409;525;12;0.890;0.689;0.201;%2.0
2025-10-14 13:00:00;0,34;0,39;0,2;407;525;13;0.895;0.689;0.206;%2.0
2025-10-14 14:00:00;0,34;0,38;0,2;405;525;12;0.900;0.689;0.211;%2.0
2025-10-14 15:00:00;0,34;0,38;0,21;405;524;13;0.901;0.690;0.211;%2.0
2025-10-14 16:00:00;0,34;0,39;0,21;405;524;13;0.900;0.690;0.210;%2.0
2025-10-14 17:00:00;0,35;0,39;0,21;405;524;13;0.900;0.690;0.210;%2.0
2025-10-14 18:00:00;0,34;0,38;0,21;395;524;13;0.925;0.690;0.235;%2.0
2025-10-14 19:00:00;0,34;0,38;0,21;406;525;14;0.900;0.690;0.209;%2.0
2025-10-14 20:00:00;0,34;0,38;0,21;406;525;16;0.899;0.689;0.210;%2.0
2025-10-14 21:00:00;0,34;0,38;0,21;407;525;14;0.895;0.689;0.207;%2.0
2025-10-14 22:00:00;0,34;0,39;0,2;407;525;11;0.894;0.689;0.205;%2.0
2025-10-14 23:00:00;0,34;0,38;0,2;408;525;11;0.892;0.689;0.203;%2.0
2025-10-15 00:00:00;0,34;0,38;0,19;408;524;9;0.892;0.691;0.201;%2.0
2025-10-15 01:00:00;0,34;0,38;0,19;408;525;10;0.891;0.690;0.201;%2.0
2025-10-15 02:00:00;0,34;0,38;0,19;408;524;8;0.891;0.690;0.201;%2.0
2025-10-15 03:00:00;0,34;0,39;0,2;408;525;11;0.893;0.690;0.202;%2.0
2025-10-15 04:00:00;0,34;0,38;0,22;409;525;15;0.893;0.690;0.203;%2.0
2025-10-15 05:00:00;0,34;0,38;0,19;409;525;9;0.889;0.688;0.200;%2.0
2025-10-15 06:00:00;0,34;0,38;0,19;410;525;8;0.886;0.688;0.197;%2.0
2025-10-15 07:00:00;0,33;0,38;0,19;393;524;10;0.928;0.691;0.237;%2.0
2025-10-15 08:00:00;0,34;0,38;0,19;408;524;9;0.892;0.690;0.202;%2.0
2025-10-15 09:00:00;0,35;0,39;0,22;407;524;17;0.897;0.690;0.207;%2.0
2025-10-15 10:00:00;0,34;0,38;0,2;408;525;12;0.894;0.690;0.204;%2.0
2025-10-15 11:00:00;0,34;0,38;0,21;405;525;14;0.900;0.690;0.210;%2.0
2025-10-15 12:00:00;0,34;0,38;0,21;406;525;13;0.899;0.690;0.209;%2.0
2025-10-15 13:00:00;0,34;0,38;0,22;406;525;16;0.900;0.689;0.211;%2.0
2025-10-15 14:00:00;0,34;0,38;0,21;405;525;14;0.899;0.688;0.211;%2.0
2025-10-15 15:00:00;0,35;0,38;0,22;408;525;17;0.896;0.689;0.207;%2.0
2025-10-15 16:00:00;0,35;0,38;0,21;408;524;15;0.893;0.690;0.203;%2.0
2025-10-15 17:00:00;0,35;0,38;0,21;410;525;16;0.889;0.689;0.200;%2.0
2025-10-15 18:00:00;0,34;0,38;0,21;408;525;15;0.894;0.690;0.204;%2.0
2025-10-15 19:00:00;0,35;0,39;0,22;409;525;17;0.893;0.690;0.203;%2.0
2025-10-15 20:00:00;0,34;0,38;0,2;397;525;13;0.919;0.689;0.230;%2.0
2025-10-15 21:00:00;0,35;0,39;0,21;405;525;14;0.900;0.690;0.210;%2.0
2025-10-15 22:00:00;0,34;0,39;0,2;405;522;11;0.900;0.692;0.207;%2.0
2025-10-15 23:00:00;0,34;0,38;0,2;406;525;11;0.896;0.689;0.207;%2.0
2025-10-16 00:00:00;0,34;0,38;0,19;406;524;9;0.896;0.691;0.205;%2.0
2025-10-16 01:00:00;0,34;0,38;0,21;406;525;15;0.897;0.688;0.209;%2.0
2025-10-16 02:00:00;0,34;0,38;0,19;406;522;8;0.896;0.693;0.203;%2.0
2025-10-16 03:00:00;0,34;0,38;0,21;409;525;15;0.893;0.690;0.203;%2.0
2025-10-16 04:00:00;0,34;0,38;0,22;408;525;15;0.894;0.689;0.204;%2.0
2025-10-16 05:00:00;0,34;0,38;0,19;408;525;9;0.891;0.689;0.202;%2.0
2025-10-16 06:00:00;0,34;0,38;0,19;409;525;8;0.888;0.689;0.199;%2.0
2025-10-16 07:00:00;0,33;0,38;0,19;394;525;10;0.925;0.689;0.236;%2.0
2025-10-16 08:00:00;0,34;0,38;0,19;408;524;9;0.890;0.690;0.201;%2.0
2025-10-16 09:00:00;0,34;0,38;0,2;408;525;13;0.893;0.690;0.203;%2.0
2025-10-16 10:00:00;0,34;0,38;0,2;406;525;12;0.897;0.690;0.206;%2.0
